"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"190","Gm6433",203.822186802442,-2.37657516887941,0.193320655642844,-12.2934363168625,9.82394073402516e-35,9.51988976830708e-32
"191","Gm6475",33.5149025844856,-4.51634799274373,0.535275719427542,-8.4374236096003,3.24409007243456e-17,1.14315835807008e-14
"192","Gm6576",320.846479271832,-2.50357199005827,0.210203438763198,-11.9102332711057,1.04683986366206e-32,8.45366808234766e-30
"193","Gm6937",58.5108579208103,-9.15530075095122,1.8940178593862,-4.83379853340887,1.33952152686484e-06,0.000162257916951047
"194","Gm6969",1536.6883855471,-5.8964055583907,0.727313478224082,-8.10710338104588,5.18407512766888e-16,1.67454266748918e-13
"195","Gm7143",1719.59273675946,-1.16046772164022,0.153446385741449,-7.56269178992303,3.94812352343843e-14,1.00682344747053e-11
"196","Gm7432",924.595173364447,-2.24808941002376,0.167340088221427,-13.4342549589734,3.8088238909082e-41,5.2727725592637e-38
"197","Gm7818",103.639821372828,5.03407092305258,0.626798948447074,8.0313965674715,9.63693004489982e-16,2.96465620952704e-13
"198","Gm7889",50.295617164095,-2.74776155127666,0.560045943073669,-4.90631453590446,9.2803658872001e-07,0.000119114418052864
"199","Gm7995",8.0465086460572,-5.95067820849066,1.41158336519981,-4.21560522403034,2.49109205354483e-05,0.00220455959313938
"200","Gm9574",35.3605990415066,4.54950949673703,1.3221987170801,3.44086667001462,0.000579854186524152,0.0329564633109225
"201","Gpr31c",10134.0490407217,-1.94331377639888,0.457758566453629,-4.24528106913263,2.18319581963666e-05,0.00194988563043217
"202","Grasp",37.4282504995232,3.36031924878591,0.937361793911972,3.58486901280881,0.000337247422860816,0.0214301386966081
"203","Grk5",4590.3564427348,-1.85605877092052,0.322751230031328,-5.75074112262984,8.88530809000333e-09,1.44711055539794e-06
"204","Guca1b",7.72684997054236,6.51664602413007,1.32209079933065,4.92904574135856,8.26322281883875e-07,0.000106766347634609
"205","H2-Bl",180.769109701589,-6.17283559445513,0.425471935078245,-14.5082086162039,1.07491230016588e-47,2.52531820180233e-44
"206","H2-T10",8347.79303940843,-1.94854017595965,0.339002214368116,-5.74786857835616,9.03754387204783e-09,1.45963864820132e-06
"207","H2-T24",28826.3897886849,-1.62222720984571,0.224214063558479,-7.2351715325056,4.64941113245282e-13,1.11247206367985e-10
"208","Hba-a1",30.2850797419644,6.4070197700866,1.12078675743946,5.71653771563469,1.08716349105205e-08,1.7413483983537e-06
"209","Hba-a2",20.0673305950397,5.14453321449359,0.943723068881214,5.45131658230253,4.99982721806957e-08,7.45397317795434e-06
"210","Hbb-bs",12.3382601937017,6.88568904953014,1.31949288108257,5.21843592204969,1.80440381959588e-07,2.57140811967557e-05
"211","Hbb-bt",8.46206885186438,6.47718711649488,1.32615696018385,4.88417835215894,1.03861033283893e-06,0.000130709784810073
"212","Hddc3",121.107235568874,-2.76684996036627,0.32250351149466,-8.57928630774641,9.54635911410683e-18,3.55803819212509e-15
"213","Heca",3263.49602656632,0.723394636506554,0.182103541248464,3.97243585460837,7.11413970090896e-05,0.00572112620511687
"214","Hid1",84.5974489099875,-2.74649552720316,0.476041669499005,-5.76944352391172,7.95337264332936e-09,1.30630775593531e-06
"215","Hmga1",19361.8501890595,1.06033902946583,0.258744711693757,4.09801237105406,4.16713014699899e-05,0.00350529308169351
"216","Hmga1b",12071.8034427039,-1.39053904627523,0.269198640463013,-5.16547573896937,2.39828136222433e-07,3.34396338714171e-05
"217","Hspa1b",6745.12889600623,0.760818733904062,0.224647547608301,3.38672174258781,0.000707330893423995,0.0386162818181703
"218","Hspb6",424.700910898348,-0.544946864699862,0.147033951533628,-3.70626551905755,0.000210337788682267,0.01482384248164
"219","Hyi",634.936246047203,-2.39358521298691,0.226815611855756,-10.5530002692633,4.92004303787281e-26,3.17851180390043e-23
"220","Ier3ip1",2622.12804651222,0.218480753906737,0.0654634260305644,3.3374475971473,0.00084551664142859,0.0451431350620593
