"","x"
"14098","Pikfyve"
"14099","Pilra"
"14100","Pilrb1"
"14101","Pilrb2"
"14102","Pim1"
"14103","Pim2"
"14104","Pim3"
"14105","Pimreg"
"14106","Pin1"
"14107","Pin4"
"14108","Pink1"
"14109","Pinx1"
"14110","Pip4k2a"
"14111","Pip4k2b"
"14112","Pip4k2c"
"14113","Pip4p1"
"14114","Pip4p2"
"14115","Pip5k1a"
"14116","Pip5k1b"
"14117","Pip5k1c"
"14118","Pir"
"14119","Pira2"
"14120","Pirb"
"14121","Pisd"
"14122","Pisd-ps1"
"14123","Pisd-ps2"
"14124","Pithd1"
"14125","Pitpna"
"14126","Pitpnb"
"14127","Pitpnc1"
"14128","Pitpnm1"
"14129","Pitpnm2"
"14130","Pitrm1"
"14131","Piwil2"
"14132","Piwil4"
"14133","Pja1"
"14134","Pja2"
"14135","Pjvk"
"14136","Pkd1"
"14137","Pkd1l1"
"14138","Pkd1l2"
"14139","Pkd1l3"
"14140","Pkd2"
"14141","Pkd2l2"
"14142","Pkdcc"
"14143","Pkia"
"14144","Pkib"
"14145","Pkig"
"14146","Pkm"
"14147","Pkmyt1"
"14148","Pkn1"
"14149","Pkn2"
"14150","Pkn3"
"14151","Pknox1"
"14152","Pkp1"
"14153","Pkp2"
"14154","Pkp3"
"14155","Pkp4"
"14156","Pla1a"
"14157","Pla2g12a"
"14158","Pla2g15"
"14159","Pla2g2e"
"14160","Pla2g4a"
"14161","Pla2g4b"
"14162","Pla2g4c"
"14163","Pla2g4f"
"14164","Pla2g5"
"14165","Pla2g6"
"14166","Pla2g7"
"14167","Pla2r1"
"14168","Plaa"
"14169","Plaat3"
"14170","Plac8"
"14171","Plag1"
"14172","Plagl1"
"14173","Plagl2"
"14174","Plat"
"14175","Platr25"
"14176","Platr27"
"14177","Plau"
"14178","Plaur"
"14179","Plb1"
"14180","Plbd1"
"14181","Plbd2"
"14182","Plcb1"
"14183","Plcb2"
"14184","Plcb3"
"14185","Plcb4"
"14186","Plcd1"
"14187","Plcd3"
"14188","Plcd4"
"14189","Plcg1"
"14190","Plcg2"
"14191","Plcl1"
"14192","Plcl2"
"14193","Plcxd1"
"14194","Plcxd2"
"14195","Pld1"
"14196","Pld2"
"14197","Pld3"
"14198","Pld4"
"14199","Pld6"
"14200","Plec"
"14201","Plek"
"14202","Plek2"
"14203","Plekha1"
"14204","Plekha2"
"14205","Plekha3"
"14206","Plekha4"
"14207","Plekha5"
"14208","Plekha6"
"14209","Plekha7"
"14210","Plekha8"
"14211","Plekhb1"
"14212","Plekhb2"
"14213","Plekhf1"
"14214","Plekhf2"
"14215","Plekhg1"
"14216","Plekhg2"
"14217","Plekhg3"
"14218","Plekhg4"
"14219","Plekhg5"
"14220","Plekhg6"
"14221","Plekhh1"
"14222","Plekhh2"
"14223","Plekhh3"
"14224","Plekhj1"
"14225","Plekhm1"
"14226","Plekhm2"
"14227","Plekhm3"
"14228","Plekhn1"
"14229","Plekho1"
"14230","Plekho2"
"14231","Plet1"
"14232","Plgrkt"
"14233","Plin2"
"14234","Plin3"
"14235","Plk-ps1"
"14236","Plk1"
"14237","Plk2"
"14238","Plk3"
"14239","Plk4"
"14240","Pln"
"14241","Plod1"
"14242","Plod2"
"14243","Plod3"
"14244","Plp1"
"14245","Plp2"
"14246","Plpbp"
"14247","Plpp1"
"14248","Plpp2"
"14249","Plpp3"
"14250","Plpp5"
"14251","Plpp6"
"14252","Plpp7"
"14253","Plppr2"
"14254","Plppr3"
"14255","Plrg1"
"14256","Pls3"
"14257","Plscr1"
"14258","Plscr2"
"14259","Plscr3"
"14260","Plscr4"
"14261","Pltp"
"14262","Plvap"
"14263","Plxdc1"
"14264","Plxdc2"
"14265","Plxna1"
"14266","Plxna2"
"14267","Plxna3"
"14268","Plxna4"
"14269","Plxna4os1"
"14270","Plxnb2"
"14271","Plxnb3"
"14272","Plxnc1"
"14273","Plxnd1"
"14274","Pmaip1"
"14275","Pmch"
"14276","Pmel"
"14277","Pmepa1"
"14278","Pmf1"
"14279","Pml"
"14280","Pmm1"
"14281","Pmm2"
"14282","Pmp22"
"14283","Pmpca"
"14284","Pmpcb"
"14285","Pms1"
"14286","Pms2"
"14287","Pmvk"
"14288","Pnisr"
"14289","Pnkd"
"14290","Pnkp"
"14291","Pnldc1"
"14292","Pnma1"
"14293","Pnn"
"14294","Pno1"
"14295","Pnp"
"14296","Pnp2"
"14297","Pnpla2"
"14298","Pnpla6"
"14299","Pnpla7"
"14300","Pnpla8"
"14301","Pnpo"
"14302","Pnpt1"
"14303","Pnrc1"
"14304","Pnrc2"
"14305","Poc1a"
"14306","Poc1b"
"14307","Poc5"
"14308","Podnl1"
"14309","Podxl"
"14310","Pofut1"
"14311","Pofut2"
"14312","Pogk"
"14313","Poglut1"
"14314","Poglut2"
"14315","Poglut3"
"14316","Pogz"
"14317","Pola1"
"14318","Pola2"
"14319","Polb"
"14320","Pold1"
"14321","Pold2"
"14322","Pold3"
"14323","Pold4"
"14324","Poldip2"
"14325","Poldip3"
"14326","Pole"
"14327","Pole2"
"14328","Pole3"
"14329","Pole4"
"14330","Polg"
"14331","Polg2"
"14332","Polh"
"14333","Poli"
"14334","Polk"
"14335","Poll"
"14336","Polm"
"14337","Poln"
"14338","Polq"
"14339","Polr1a"
"14340","Polr1b"
"14341","Polr1c"
"14342","Polr1d"
"14343","Polr1e"
"14344","Polr2a"
"14345","Polr2b"
"14346","Polr2c"
"14347","Polr2d"
"14348","Polr2e"
"14349","Polr2f"
"14350","Polr2g"
"14351","Polr2h"
"14352","Polr2i"
"14353","Polr2j"
"14354","Polr2k"
"14355","Polr2l"
"14356","Polr2m"
"14357","Polr3a"
"14358","Polr3b"
"14359","Polr3c"
"14360","Polr3d"
"14361","Polr3e"
"14362","Polr3f"
"14363","Polr3g"
"14364","Polr3gl"
"14365","Polr3h"
"14366","Polr3k"
"14367","Polrmt"
"14368","Pom121"
"14369","Pomc"
"14370","Pomgnt1"
"14371","Pomgnt2"
"14372","Pomk"
"14373","Pomp"
"14374","Pomt1"
"14375","Pomt2"
"14376","Pon2"
"14377","Pon3"
"14378","Pop1"
"14379","Pop4"
"14380","Pop5"
"14381","Pop7"
"14382","Popdc2"
"14383","Por"
"14384","Porcn"
"14385","Postn"
"14386","Pot1a"
"14387","Pot1b"
"14388","Pou2f1"
"14389","Pou2f2"
"14390","Pou3f1"
"14391","Pou5f2"
"14392","Pou6f1"
"14393","Pp2d1"
"14394","Ppa1"
"14395","Ppa2"
"14396","Ppan"
"14397","Ppard"
"14398","Pparg"
"14399","Ppargc1a"
"14400","Ppargc1b"
"14401","Ppat"
"14402","Ppbp"
"14403","Ppcdc"
"14404","Ppcs"
"14405","Ppdpf"
"14406","Ppef2"
"14407","Ppfia1"
"14408","Ppfia3"
"14409","Ppfia4"
"14410","Ppfibp1"
"14411","Ppfibp2"
"14412","Pphln1"
"14413","Ppia"
"14414","Ppib"
"14415","Ppic"
"14416","Ppid"
"14417","Ppie"
"14418","Ppif"
"14419","Ppig"
"14420","Ppih"
"14421","Ppil1"
"14422","Ppil2"
"14423","Ppil3"
"14424","Ppil4"
"14425","Ppil6"
"14426","Ppip5k1"
"14427","Ppip5k2"
"14428","Ppm1a"
"14429","Ppm1b"
"14430","Ppm1d"
"14431","Ppm1e"
"14432","Ppm1f"
"14433","Ppm1g"
"14434","Ppm1h"
"14435","Ppm1j"
"14436","Ppm1k"
"14437","Ppm1l"
"14438","Ppm1m"
"14439","Ppm1n"
"14440","Ppme1"
"14441","Ppox"
"14442","Ppp1ca"
"14443","Ppp1cb"
"14444","Ppp1cc"
"14445","Ppp1ccb"
"14446","Ppp1r10"
"14447","Ppp1r11"
"14448","Ppp1r12a"
"14449","Ppp1r12b"
"14450","Ppp1r12c"
"14451","Ppp1r13b"
"14452","Ppp1r13l"
"14453","Ppp1r14b"
"14454","Ppp1r15a"
"14455","Ppp1r15b"
"14456","Ppp1r16a"
"14457","Ppp1r16b"
"14458","Ppp1r18"
"14459","Ppp1r18os"
"14460","Ppp1r1a"
"14461","Ppp1r2"
"14462","Ppp1r2-ps1"
"14463","Ppp1r2-ps2"
"14464","Ppp1r2-ps3"
"14465","Ppp1r2-ps4"
"14466","Ppp1r2-ps6"
"14467","Ppp1r21"
"14468","Ppp1r26"
"14469","Ppp1r32"
"14470","Ppp1r35"
"14471","Ppp1r37"
"14472","Ppp1r3b"
"14473","Ppp1r3d"
"14474","Ppp1r3e"
"14475","Ppp1r3f"
"14476","Ppp1r7"
"14477","Ppp1r8"
"14478","Ppp1r9a"
"14479","Ppp1r9b"
"14480","Ppp2ca"
"14481","Ppp2cb"
"14482","Ppp2r1a"
"14483","Ppp2r1b"
"14484","Ppp2r2a"
"14485","Ppp2r2d"
"14486","Ppp2r3a"
"14487","Ppp2r3c"
"14488","Ppp2r3d"
"14489","Ppp2r5a"
"14490","Ppp2r5b"
"14491","Ppp2r5c"
"14492","Ppp2r5d"
"14493","Ppp2r5e"
"14494","Ppp3ca"
"14495","Ppp3cb"
"14496","Ppp3cc"
"14497","Ppp3r1"
"14498","Ppp4c"
"14499","Ppp4r1"
"14500","Ppp4r1l-ps"
"14501","Ppp4r2"
"14502","Ppp4r3a"
"14503","Ppp4r3b"
"14504","Ppp4r4"
"14505","Ppp5c"
"14506","Ppp6c"
"14507","Ppp6r1"
"14508","Ppp6r2"
"14509","Ppp6r3"
"14510","Pprc1"
"14511","Ppt1"
"14512","Ppt2"
"14513","Pptc7"
"14514","Ppwd1"
"14515","Pqbp1"
"14516","Pqlc2"
"14517","Pqlc3"
"14518","Pradc1"
"14519","Praf2"
"14520","Prag1"
"14521","Pram1"
"14522","Pramef8"
"14523","Prc1"
"14524","Prcc"
"14525","Prcp"
"14526","Prdm1"
"14527","Prdm10"
"14528","Prdm11"
"14529","Prdm15"
"14530","Prdm16"
"14531","Prdm2"
"14532","Prdm4"
"14533","Prdm5"
"14534","Prdm9"
"14535","Prdx1"
"14536","Prdx2"
"14537","Prdx2-ps1"
"14538","Prdx3"
"14539","Prdx4"
"14540","Prdx5"
"14541","Prdx6"
"14542","Preb"
"14543","Prelid1"
"14544","Prelid2"
"14545","Prelid3a"
"14546","Prelid3b"
"14547","Prep"
"14548","Prepl"
"14549","Prex1"
"14550","Prex2"
"14551","Prg2"
"14552","Prg4"
"14553","Prickle1"
"14554","Prickle2"
"14555","Prickle3"
"14556","Prim1"
"14557","Prim2"
"14558","Primpol"
"14559","Prkaa1"
"14560","Prkaa2"
"14561","Prkab1"
"14562","Prkab2"
"14563","Prkaca"
"14564","Prkacb"
"14565","Prkag1"
"14566","Prkag2"
"14567","Prkag2os1"
"14568","Prkag2os2"
"14569","Prkar1a"
"14570","Prkar1b"
"14571","Prkar2a"
"14572","Prkar2b"
"14573","Prkca"
"14574","Prkcb"
"14575","Prkcd"
"14576","Prkce"
"14577","Prkcg"
"14578","Prkch"
"14579","Prkci"
"14580","Prkcq"
"14581","Prkcsh"
"14582","Prkcz"
"14583","Prkcz2"
"14584","Prkd2"
"14585","Prkd3"
"14586","Prkdc"
"14587","Prkg1"
"14588","Prkn"
"14589","Prkra"
"14590","Prkrip1"
"14591","Prkx"
"14592","Prm1"
"14593","Prmt1"
"14594","Prmt2"
"14595","Prmt3"
"14596","Prmt5"
"14597","Prmt6"
"14598","Prmt7"
"14599","Prmt9"
"14600","Prn"
"14601","Prnp"
"14602","Prob1"
"14603","Proca1"
"14604","Procr"
"14605","Prodh"
"14606","Prok2"
"14607","Prokr1"
"14608","Prom1"
"14609","Prorp"
"14610","Prorsd1"
"14611","Pros1"
"14612","Proscos"
"14613","Proser1"
"14614","Proser3"
"14615","Prox2"
"14616","Prox2os"
"14617","Proz"
"14618","Prpf18"
"14619","Prpf19"
"14620","Prpf3"
"14621","Prpf31"
"14622","Prpf38a"
"14623","Prpf38b"
"14624","Prpf39"
"14625","Prpf4"
"14626","Prpf40a"
"14627","Prpf40b"
"14628","Prpf4b"
"14629","Prpf6"
"14630","Prpf8"
"14631","Prps1"
"14632","Prps1l1"
"14633","Prps1l3"
"14634","Prps2"
"14635","Prpsap1"
"14636","Prpsap2"
"14637","Prr11"
"14638","Prr12"
"14639","Prr13"
"14640","Prr14"
"14641","Prr14l"
"14642","Prr15"
"14643","Prr18"
"14644","Prr22"
"14645","Prr3"
"14646","Prr33"
"14647","Prr36"
"14648","Prr5"
"14649","Prr5l"
"14650","Prr7"
"14651","Prrc1"
"14652","Prrc2a"
"14653","Prrc2b"
"14654","Prrc2c"
"14655","Prrg1"
"14656","Prrg2"
"14657","Prrg4"
"14658","Prrt1"
"14659","Prrt3"
"14660","Prrx1"
"14661","Prss16"
"14662","Prss22"
"14663","Prss23"
"14664","Prss30"
"14665","Prss36"
"14666","Prss37"
"14667","Prss41"
"14668","Prss46"
"14669","Prss50"
"14670","Prss53"
"14671","Prss57"
"14672","Prtn3"
"14673","Prune1"
"14674","Prune2"
"14675","Prx"
"14676","Prxl2a"
"14677","Prxl2b"
"14678","Prxl2c"
"14679","Psap"
"14680","Psat1"
"14681","Psd"
"14682","Psd2"
"14683","Psd3"
"14684","Psd4"
"14685","Psen1"
"14686","Psen2"
"14687","Psenen"
"14688","Psenen-ps"
"14689","Psip1"
"14690","Pskh1"
"14691","Psma1"
"14692","Psma2"
"14693","Psma3"
"14694","Psma4"
"14695","Psma5"
"14696","Psma5-ps"
"14697","Psma6"
"14698","Psma7"
"14699","Psma8"
"14700","Psmb1"
"14701","Psmb10"
"14702","Psmb2"
"14703","Psmb3"
"14704","Psmb4"
"14705","Psmb5"
"14706","Psmb6"
"14707","Psmb7"
"14708","Psmb7-ps2"
"14709","Psmb8"
"14710","Psmb9"
"14711","Psmc1"
"14712","Psmc2"
"14713","Psmc3"
"14714","Psmc3ip"
"14715","Psmc4"
"14716","Psmc5"
"14717","Psmc6"
"14718","Psmd1"
"14719","Psmd10"
"14720","Psmd11"
"14721","Psmd12"
"14722","Psmd13"
"14723","Psmd14"
"14724","Psmd2"
"14725","Psmd3"
"14726","Psmd4"
"14727","Psmd5"
"14728","Psmd6"
"14729","Psmd7"
"14730","Psmd8"
"14731","Psmd9"
"14732","Psme1"
"14733","Psme2"
"14734","Psme2b"
"14735","Psme3"
"14736","Psme4"
"14737","Psmf1"
"14738","Psmg1"
"14739","Psmg2"
"14740","Psmg3"
"14741","Psmg4"
"14742","Pspc1"
"14743","Psph"
"14744","Pspn"
"14745","Psrc1"
"14746","Pstk"
"14747","Pstpip1"
"14748","Pstpip2"
"14749","Ptafr"
"14750","Ptar1"
"14751","Ptbp1"
"14752","Ptbp2"
"14753","Ptbp3"
"14754","Ptcd1"
"14755","Ptcd2"
"14756","Ptcd3"
"14757","Ptch1"
"14758","Ptchd1"
"14759","Ptdss1"
"14760","Ptdss2"
"14761","Pten"
"14762","Pter"
"14763","Ptger1"
"14764","Ptger2"
"14765","Ptger3"
"14766","Ptger4"
"14767","Ptges"
"14768","Ptges2"
"14769","Ptges3"
"14770","Ptges3-ps"
"14771","Ptges3l"
"14772","Ptgfrn"
"14773","Ptgir"
"14774","Ptgr1"
"14775","Ptgr2"
"14776","Ptgs1"
"14777","Ptgs2"
"14778","Ptgs2os"
"14779","Ptgs2os2"
"14780","Pth1r"
"14781","Ptk2"
"14782","Ptk2b"
"14783","Ptk7"
"14784","Ptma"
"14785","Ptms"
"14786","Ptov1"
"14787","Ptp4a1"
"14788","Ptp4a2"
"14789","Ptp4a3"
"14790","Ptpa"
"14791","Ptpdc1"
"14792","Ptpmt1"
"14793","Ptpn1"
"14794","Ptpn11"
"14795","Ptpn12"
"14796","Ptpn13"
"14797","Ptpn14"
"14798","Ptpn18"
"14799","Ptpn2"
"14800","Ptpn21"
"14801","Ptpn22"
"14802","Ptpn23"
"14803","Ptpn3"
"14804","Ptpn4"
"14805","Ptpn5"
"14806","Ptpn6"
"14807","Ptpn7"
"14808","Ptpn9"
"14809","Ptpra"
"14810","Ptprc"
"14811","Ptprd"
"14812","Ptpre"
"14813","Ptprf"
"14814","Ptprg"
"14815","Ptprj"
"14816","Ptprk"
"14817","Ptprm"
"14818","Ptprn"
"14819","Ptpro"
"14820","Ptprs"
"14821","Ptpru"
"14822","Ptprv"
"14823","Ptrh1"
"14824","Ptrh2"
"14825","Ptrhd1"
"14826","Pts"
"14827","Pttg1"
"14828","Pttg1ip"
"14829","Ptx3"
"14830","Puf60"
"14831","Pum1"
"14832","Pum2"
"14833","Pum3"
"14834","Pura"
"14835","Purb"
"14836","Purg"
"14837","Pus1"
"14838","Pus10"
"14839","Pus3"
"14840","Pus7"
"14841","Pus7l"
"14842","Pusl1"
"14843","Pvr"
"14844","Pvrig"
"14845","Pvt1"
"14846","Pwp1"
"14847","Pwp2"
"14848","Pwwp2a"
"14849","Pwwp2b"
"14850","Pwwp3a"
"14851","Pxdc1"
"14852","Pxdn"
"14853","Pxk"
"14854","Pxmp2"
"14855","Pxmp4"
"14856","Pxn"
"14857","Pxylp1"
"14858","Pycard"
"14859","Pycr1"
"14860","Pycr2"
"14861","Pycrl"
"14862","Pygb"
"14863","Pygl"
"14864","Pygm"
"14865","Pygo2"
"14866","Pym1"
"14867","Pyroxd1"
"14868","Pyroxd2"
"14869","Pyurf"
"14870","Qars"
"14871","Qdpr"
"14872","Qk"
"14873","Qpct"
"14874","Qpctl"
"14875","Qprt"
"14876","Qrfp"
"14877","Qrich1"
"14878","Qrsl1"
"14879","Qser1"
"14880","Qsox1"
"14881","Qsox2"
"14882","Qtrt1"
"14883","Qtrt2"
"14884","R3hcc1"
"14885","R3hcc1l"
"14886","R3hdm1"
"14887","R3hdm2"
"14888","R3hdm4"
"14889","R74862"
"14890","Rab10"
"14891","Rab10os"
"14892","Rab11a"
"14893","Rab11b"
"14894","Rab11b-ps2"
"14895","Rab11fip1"
"14896","Rab11fip2"
"14897","Rab11fip3"
"14898","Rab11fip4"
"14899","Rab11fip4os1"
"14900","Rab11fip5"
"14901","Rab12"
"14902","Rab13"
"14903","Rab14"
"14904","Rab15"
"14905","Rab17"
"14906","Rab18"
"14907","Rab19"
"14908","Rab1a"
"14909","Rab1b"
"14910","Rab20"
"14911","Rab21"
"14912","Rab22a"
"14913","Rab23"
"14914","Rab24"
"14915","Rab26"
"14916","Rab26os"
"14917","Rab27a"
"14918","Rab28"
"14919","Rab29"
"14920","Rab2a"
"14921","Rab2b"
"14922","Rab30"
"14923","Rab31"
"14924","Rab32"
"14925","Rab33a"
"14926","Rab33b"
"14927","Rab34"
"14928","Rab35"
"14929","Rab36"
"14930","Rab37"
"14931","Rab38"
"14932","Rab39"
"14933","Rab3a"
"14934","Rab3b"
"14935","Rab3d"
"14936","Rab3gap1"
"14937","Rab3gap2"
"14938","Rab3il1"
"14939","Rab3ip"
"14940","Rab40c"
"14941","Rab42"
"14942","Rab43"
"14943","Rab44"
"14944","Rab4a"
"14945","Rab4b"
"14946","Rab5a"
"14947","Rab5a-ps"
"14948","Rab5b"
"14949","Rab5c"
"14950","Rab5if"
"14951","Rab6a"
"14952","Rab6b"
"14953","Rab7"
"14954","Rab7-ps1"
"14955","Rab7b"
"14956","Rab8a"
"14957","Rab8b"
"14958","Rab9"
"14959","Rab9b-ps1"
"14960","Rabac1"
"14961","Rabep1"
"14962","Rabep2"
"14963","Rabepk"
"14964","Rabgap1"
"14965","Rabgap1l"
"14966","Rabgef1"
"14967","Rabggta"
"14968","Rabggtb"
"14969","Rabif"
"14970","Rabl2"
"14971","Rabl3"
"14972","Rabl6"
"14973","Rac1"
"14974","Rac2"
"14975","Rac3"
"14976","Racgap1"
"14977","Rack1"
"14978","Rad1"
"14979","Rad17"
"14980","Rad18"
"14981","Rad21"
"14982","Rad23a"
"14983","Rad23b"
"14984","Rad50"
"14985","Rad51"
"14986","Rad51ap1"
"14987","Rad51b"
"14988","Rad51c"
"14989","Rad51d"
"14990","Rad52"
"14991","Rad54b"
"14992","Rad54l"
"14993","Rad54l2"
"14994","Rad9a"
"14995","Rad9b"
"14996","Radil"
"14997","Radx"
"14998","Rae1"
"14999","Raet1d"
"15000","Raet1e"
"15001","Raf1"
"15002","Rai1"
"15003","Rai14"
"15004","Rala"
"15005","Ralb"
"15006","Ralbp1"
"15007","Ralgapa1"
"15008","Ralgapa2"
"15009","Ralgapb"
"15010","Ralgds"
"15011","Ralgps1"
"15012","Ralgps2"
"15013","Raly"
"15014","Ramac"
"15015","Ramp1"
"15016","Ramp2"
"15017","Ramp3"
"15018","Ran"
"15019","Ranbp1"
"15020","Ranbp10"
"15021","Ranbp17"
"15022","Ranbp2"
"15023","Ranbp3"
"15024","Ranbp6"
"15025","Ranbp9"
"15026","Rangap1"
"15027","Rangrf"
"15028","Rap1a"
"15029","Rap1b"
"15030","Rap1gap"
"15031","Rap1gap2"
"15032","Rap1gds1"
"15033","Rap2a"
"15034","Rap2b"
"15035","Rap2c"
"15036","Rapgef1"
"15037","Rapgef2"
"15038","Rapgef3"
"15039","Rapgef4"
"15040","Rapgef5"
"15041","Rapgef6"
"15042","Rapgefl1"
"15043","Raph1"
"15044","Rapsn"
"15045","Rara"
"15046","Rarg"
"15047","Rarres1"
"15048","Rars"
"15049","Rars2"
"15050","Rasa1"
"15051","Rasa2"
"15052","Rasa3"
"15053","Rasa4"
"15054","Rasal1"
"15055","Rasal2"
"15056","Rasal3"
"15057","Rasd1"
"15058","Rasd2"
"15059","Rasgef1a"
"15060","Rasgef1b"
"15061","Rasgrf1"
"15062","Rasgrf2"
"15063","Rasgrp1"
"15064","Rasgrp2"
"15065","Rasgrp3"
"15066","Rasgrp4"
"15067","Rasip1"
"15068","Rasl10a"
"15069","Rasl10b"
"15070","Rasl11b"
"15071","Rasl2-9"
"15072","Rassf1"
"15073","Rassf2"
"15074","Rassf3"
"15075","Rassf4"
"15076","Rassf5"
"15077","Rassf6"
"15078","Rassf7"
"15079","Rassf8"
"15080","Raver1"
"15081","Raver2"
"15082","Rax"
"15083","Rb1"
"15084","Rb1cc1"
"15085","Rbak"
"15086","Rbbp4"
"15087","Rbbp5"
"15088","Rbbp6"
"15089","Rbbp7"
"15090","Rbbp8"
"15091","Rbbp9"
"15092","Rbck1"
"15093","Rbfa"
"15094","Rbfaos"
"15095","Rbfox2"
"15096","Rbis"
"15097","Rbks"
"15098","Rbl1"
"15099","Rbl2"
"15100","Rbm10"
"15101","Rbm11"
"15102","Rbm12"
"15103","Rbm12b1"
"15104","Rbm12b2"
"15105","Rbm14"
"15106","Rbm15"
"15107","Rbm15b"
"15108","Rbm17"
"15109","Rbm18"
"15110","Rbm19"
"15111","Rbm20"
"15112","Rbm22"
"15113","Rbm25"
"15114","Rbm26"
"15115","Rbm27"
"15116","Rbm28"
"15117","Rbm3"
"15118","Rbm3-ps"
"15119","Rbm33"
"15120","Rbm34"
"15121","Rbm38"
"15122","Rbm39"
"15123","Rbm3os"
"15124","Rbm4"
"15125","Rbm41"
"15126","Rbm42"
"15127","Rbm43"
"15128","Rbm44"
"15129","Rbm45"
"15130","Rbm47"
"15131","Rbm48"
"15132","Rbm4b"
"15133","Rbm5"
"15134","Rbm6"
"15135","Rbm6-ps1"
"15136","Rbm7"
"15137","Rbm8a"
"15138","Rbm8a2"
"15139","Rbms1"
"15140","Rbms2"
"15141","Rbms3"
"15142","Rbmx"
"15143","Rbmx2"
"15144","Rbmxl1"
"15145","Rbpj"
"15146","Rbpj-ps3"
"15147","Rbpms"
"15148","Rbpms2"
"15149","Rbsn"
"15150","Rbx1"
"15151","Rbx1-ps"
"15152","Rc3h1"
"15153","Rc3h2"
"15154","Rcan1"
"15155","Rcan3"
"15156","Rcbtb1"
"15157","Rcbtb2"
"15158","Rcc1"
"15159","Rcc1l"
"15160","Rcc2"
"15161","Rccd1"
"15162","Rce1"
"15163","Rchy1"
"15164","Rcl1"
"15165","Rcn1"
"15166","Rcn2"
"15167","Rcn3"
"15168","Rcor1"
"15169","Rcor2"
"15170","Rcor3"
"15171","Rcsd1"
"15172","Rcvrn"
"15173","Rd3"
"15174","Rdh1"
"15175","Rdh10"
"15176","Rdh11"
"15177","Rdh12"
"15178","Rdh13"
"15179","Rdh14"
"15180","Rdh16f1"
"15181","Rdh5"
"15182","Rdm1"
"15183","Rdx"
"15184","Rec114"
"15185","Reck"
"15186","Recql"
"15187","Recql4"
"15188","Recql5"
"15189","Reep1"
"15190","Reep2"
"15191","Reep3"
"15192","Reep4"
"15193","Reep5"
"15194","Reep6"
"15195","Rel"
"15196","Rela"
"15197","Relb"
"15198","Relch"
"15199","Rell1"
"15200","Rell2"
"15201","Relt"
"15202","Rem2"
"15203","Renbp"
"15204","Rep15"
"15205","Repin1"
"15206","Reps1"
"15207","Reps2"
"15208","Rer1"
"15209","Rere"
"15210","Rerg"
"15211","Resf1"
"15212","Rest"
"15213","Retnlg"
"15214","Retreg1"
"15215","Retreg2"
"15216","Retreg3"
"15217","Retsat"
"15218","Rev1"
"15219","Rev3l"
"15220","Rex1bd"
"15221","Rexo1"
"15222","Rexo2"
"15223","Rexo4"
"15224","Rexo5"
"15225","Rfc1"
"15226","Rfc2"
"15227","Rfc3"
"15228","Rfc4"
"15229","Rfc5"
"15230","Rfesd"
"15231","Rffl"
"15232","Rfk"
"15233","Rflnb"
"15234","Rfng"
"15235","Rft1"
"15236","Rftn1"
"15237","Rftn2"
"15238","Rfwd3"
"15239","Rfx1"
"15240","Rfx2"
"15241","Rfx3"
"15242","Rfx5"
"15243","Rfx7"
"15244","Rfxank"
"15245","Rfxap"
"15246","Rgcc"
"15247","Rgl1"
"15248","Rgl2"
"15249","Rgl3"
"15250","Rgmb"
"15251","Rgp1"
"15252","Rgs1"
"15253","Rgs10"
"15254","Rgs11"
"15255","Rgs12"
"15256","Rgs14"
"15257","Rgs16"
"15258","Rgs18"
"15259","Rgs19"
"15260","Rgs2"
"15261","Rgs3"
"15262","Rgs5"
"15263","Rgs7bp"
"15264","Rgs8"
"15265","Rgs9"
"15266","Rgs9bp"
"15267","Rgsl1"
"15268","Rhbdd1"
"15269","Rhbdd2"
"15270","Rhbdd3"
"15271","Rhbdf1"
"15272","Rhbdf2"
"15273","Rhbdl1"
"15274","Rhbdl3"
"15275","Rhbg"
"15276","Rhcg"
"15277","Rhd"
"15278","Rheb"
"15279","Rhebl1"
"15280","Rhno1"
"15281","Rhoa"
"15282","Rhob"
"15283","Rhobtb1"
"15284","Rhobtb2"
"15285","Rhobtb3"
"15286","Rhoc"
"15287","Rhod"
"15288","Rhof"
"15289","Rhog"
"15290","Rhoh"
"15291","Rhoj"
"15292","Rhoq"
"15293","Rhot1"
"15294","Rhot2"
"15295","Rhou"
"15296","Rhov"
"15297","Rhpn2"
"15298","Ribc1"
"15299","Ric1"
"15300","Ric3"
"15301","Ric8a"
"15302","Ric8b"
"15303","Rictor"
"15304","Rida"
"15305","Rif1"
"15306","Riiad1"
"15307","Rilp"
"15308","Rilpl1"
"15309","Rilpl2"
"15310","Rimbp3"
"15311","Rims2"
"15312","Rims3"
"15313","Rin1"
"15314","Rin2"
"15315","Rin3"
"15316","Ring1"
"15317","Rinl"
"15318","Rint1"
"15319","Riok1"
"15320","Riok2"
"15321","Riok3"
"15322","Riox1"
"15323","Riox2"
"15324","Ripk1"
"15325","Ripk2"
"15326","Ripk3"
"15327","Ripor1"
"15328","Ripor2"
"15329","Ripor3"
"15330","Ripply3"
"15331","Rit1"
"15332","Rita1"
"15333","Rlf"
"15334","Rlim"
"15335","Rmc1"
"15336","Rmdn1"
"15337","Rmdn2"
"15338","Rmdn3"
"15339","Rmi1"
"15340","Rmi2"
"15341","Rmnd1"
"15342","Rmnd5a"
"15343","Rmnd5b"
"15344","Rmrp"
"15345","Rn7s1"
"15346","Rn7s2"
"15347","Rn7s6"
"15348","Rn7sk"
