"","x"
"2625","Cul3"
"2626","Vps37b"
"2627","Cmtm6"
"2628","Fbxo6"
"2629","Tbc1d1"
"2630","Epb41l1"
"2631","Tgoln1"
"2632","Necap1"
"2633","Scyl2"
"2634","Fabp4"
"2635","Traf3"
"2636","Wbp4"
"2637","Fam20b"
"2638","Xrn2"
"2639","Zc3h11a"
"2640","Evi2a"
"2641","Rpl7l1"
"2642","Ppp4r3a"
"2643","Mtf2"
"2644","Rbm12b1"
"2645","Diaph1"
"2646","Etv3"
"2647","Mir5046"
"2648","Pex11a"
"2649","Arhgap31"
"2650","Creb3l4"
"2651","Stx16"
"2652","Taok1"
"2653","Ap1g1"
"2654","Gm10557"
"2655","Mfap1a"
"2656","Elavl1"
"2657","Dram2"
"2658","Sec63"
"2659","Usf1"
"2660","Jak1"
"2661","Rheb"
"2662","Mmadhc"
"2663","Tmem127"
"2664","Itgb1"
"2665","Mapk9"
"2666","Prpf38b"
"2667","Pcdhgb5"
"2668","Tmem30a"
"2669","Stx12"
"2670","Nae1"
"2671","Mrpl30"
"2672","Mylpf"
"2673","Utp23"
"2674","Cnot7"
"2675","Rela"
"2676","Bcor"
"2677","Rbbp6"
"2678","Pkm"
"2679","Cpne3"
"2680","Ccz1"
"2681","Wdr1"
"2682","Taf12"
"2683","Pura"
"2684","Ccdc50"
"2685","Ttc37"
"2686","Eno1b"
"2687","Eno1"
"2688","Ccdc6"
"2689","Ddx3y"
"2690","Bbip1"
"2691","Adam9"
"2692","Pofut1"
"2693","AB124611"
"2694","Copg1"
"2695","Txnl1"
"2696","Cutc"
"2697","Apbb2"
"2698","Edf1"
"2699","Bak1"
"2700","Bloc1s6"
"2701","Pmpcb"
"2702","Tmem87a"
"2703","Rassf4"
"2704","Actr10"
"2705","Rbks"
"2706","Pwp1"
"2707","Arpc5"
"2708","Septin7"
"2709","Vma21"
"2710","AU020206"
"2711","Mllt11"
"2712","Kctd5"
"2713","Ugdh"
"2714","Zfp319"
"2715","Zfp35"
"2716","Dclre1c"
"2717","Ngdn"
"2718","Wac"
"2719","Taf15"
"2720","Zfp160"
"2721","Zfp287"
"2722","Atp9b"
"2723","Mkks"
"2724","Rnf11"
"2725","Ubp1"
"2726","Spag9"
"2727","Bbs4"
"2728","Arl4a"
"2729","Prpf39"
"2730","Ywhae"
"2731","Sugt1"
"2732","Ammecr1l"
"2733","Ube2n"
"2734","Spred3"
"2735","Lman1"
"2736","Prelid3b"
"2737","Exoc1"
"2738","Rbm27"
"2739","Eml2"
"2740","Gas8"
"2741","Ube2r2"
"2742","Tle3"
"2743","Mfap1b"
"2744","Odr4"
"2745","Tpr"
"2746","Mif4gd"
"2747","Tmem220"
"2748","Atf5"
"2749","Rabepk"
"2750","Sh3bp5"
"2751","Trim6"
"2752","Ppp1cb"
"2753","Clec5a"
"2754","Cul2"
"2755","Ogfrl1"
"2756","Flii"
"2757","Atg3"
"2758","Stx8"
"2759","Oaf"
"2760","Prkaa1"
"2761","Plekha3"
"2762","Txndc17"
"2763","Kif1b"
"2764","Cnep1r1"
"2765","Nmnat1"
"2766","Jdp2"
"2767","Slc11a1"
"2768","Mcmbp"
"2769","Psmc1"
"2770","Cep95"
"2771","Ccar1"
"2772","Clec12a"
"2773","Mpc1"
"2774","Mob1b"
"2775","Smim8"
"2776","Zbtb7a"
"2777","Yrdc"
"2778","Tsc22d2"
"2779","Emc7"
"2780","Pon2"
"2781","Fyttd1"
"2782","Plscr1"
"2783","Rbm7"
"2784","Spen"
"2785","Ciapin1"
"2786","Srsf7"
"2787","Uba3"
"2788","Ddx6"
"2789","Zfp595"
"2790","Zfp952"
"2791","Nudt9"
"2792","Il7r"
"2793","Gatad2a"
"2794","Cox11"
"2795","Ctu1"
"2796","Nemf"
"2797","Akna"
"2798","Polr2c"
"2799","Rnf20"
"2800","Seh1l"
"2801","Chd2"
"2802","Mob1a"
"2803","Arih1"
"2804","Gm11185"
"2805","Lcor"
"2806","Ebna1bp2"
"2807","Prpf40a"
"2808","Xiap"
"2809","Nus1"
"2810","Copb2"
"2811","Itgav"
"2812","Kif3c"
"2813","Pgam1"
"2814","Metap1"
"2815","Flad1"
"2816","Sptan1"
"2817","Utp3"
"2818","Stam2"
"2819","Alg2"
"2820","Smurf1"
"2821","Prkar1a"
"2822","Tnfaip8"
"2823","Klhl28"
"2824","Srp54c"
"2825","Dnajc7"
"2826","Kansl1l"
"2827","Dlg3"
"2828","Gm12692"
"2829","Emilin2"
"2830","Elf4"
"2831","Uspl1"
"2832","Fmr1"
"2833","Sem1"
"2834","Polr2g"
"2835","Mettl6"
"2836","Tcirg1"
"2837","Chpt1"
"2838","Flna"
"2839","Sacm1l"
"2840","Rbm8a"
"2841","Rabl3"
"2842","Abt1"
"2843","Cript"
"2844","Znrd1"
"2845","Smarce1"
"2846","Cul1"
"2847","Rbm6"
"2848","Meak7"
"2849","Rps13-ps5"
"2850","Ubtd2"
"2851","Gm10356"
"2852","Sh3bp2"
"2853","Eif4e2"
"2854","Ubtd1"
"2855","Arl8a"
"2856","Rpl36a-ps3"
"2857","Isoc1"
"2858","Cbr4"
"2859","Map4"
"2860","Sar1a"
"2861","Lysmd3"
"2862","Wtap"
"2863","Ugp2"
"2864","Ndufs4"
"2865","Unc13d"
"2866","Rlim"
"2867","Xbp1"
"2868","Uqcrb"
"2869","Kdm5a"
"2870","Tspan31"
"2871","Acaa1b"
"2872","Entr1"
"2873","Nono"
"2874","Intu"
"2875","Syap1"
"2876","Crkl"
"2877","Kif3b"
"2878","Calm1"
"2879","Pigl"
"2880","Fndc3b"
"2881","Aldoa"
"2882","Pla2g12a"
"2883","Ncf2"
"2884","Aopep"
"2885","Edem2"
"2886","Ogt"
"2887","Ssb"
"2888","Zfyve16"
"2889","Srp19"
"2890","Atg4d"
"2891","Rbm47"
"2892","Gm14536"
"2893","Ube2w"
"2894","Atp6v1d"
"2895","Pomp"
"2896","Mapk6"
"2897","Adprh"
"2898","Klc2"
"2899","Naa16"
"2900","Psmd2"
"2901","Zscan29"
"2902","Fbh1"
"2903","Map2k3"
"2904","Rnf40"
"2905","Sema4d"
"2906","Tmem68"
"2907","Sfr1"
"2908","Csnk1g1"
"2909","Ccdc130"
"2910","Chuk"
"2911","Ppp2r5b"
"2912","Prkcsh"
"2913","Coq2"
"2914","Ercc6l2"
"2915","Wsb2"
"2916","Faim"
"2917","Zcchc9"
"2918","Srsf11"
"2919","Gm10177"
"2920","Sdcbp"
"2921","Gm10698"
"2922","Ube2a"
"2923","Foxp1"
"2924","Kmt5a"
"2925","Dus2"
"2926","Tpst2"
"2927","AI837181"
"2928","Rab2a"
"2929","Becn1"
"2930","Btg3"
"2931","Ddx42"
"2932","Pikfyve"
"2933","Lcp1"
"2934","Copa"
"2935","Fhl3"
"2936","Dop1b"
"2937","Rnf6"
"2938","Dcakd"
"2939","Stard3nl"
"2940","Nudt13"
"2941","Prpf3"
"2942","Zcchc4"
"2943","Rfx5"
"2944","Tmem33"
"2945","Ube3a"
"2946","Fcer1g"
"2947","Znrf1"
"2948","Ap2b1"
"2949","Arf3"
"2950","Iscu"
"2951","Pibf1"
"2952","Zswim6"
"2953","Zfp759"
"2954","Med1"
"2955","Rwdd1"
"2956","Lrrc41"
"2957","Ep400"
"2958","Prmt9"
"2959","Bag3"
"2960","Macf1"
"2961","Bsg"
"2962","Snx1"
"2963","Arf1"
"2964","Baz2a"
"2965","Mrps18c"
"2966","Zfp605"
"2967","Zfp638"
"2968","Cct8"
"2969","Phc2"
"2970","Arfgap3"
"2971","Mtrex"
"2972","Pggt1b"
"2973","Ccdc174"
"2974","Phldb1"
"2975","Azin1"
"2976","AU041133"
"2977","Dynlt3"
"2978","Cysltr1"
"2979","Rtf2"
"2980","Pdcd5"
"2981","Nuak2"
"2982","Senp2"
"2983","Ankrd13c"
"2984","Ggnbp2"
"2985","Sptlc1"
"2986","Actg1"
"2987","Wapl"
"2988","Znrf3"
"2989","Mir8099-2"
"2990","Cd276"
"2991","St7l"
"2992","Tes3-ps"
"2993","Thoc2"
"2994","Azin2"
"2995","Pno1"
"2996","Cbl"
"2997","Zbtb6"
"2998","Acer3"
"2999","Zfp276"
"3000","Brd7"
"3001","Pafah1b2"
"3002","Snx19"
"3003","Slc30a9"
"3004","Snx2"
"3005","Vti1a"
"3006","Tmem248"
"3007","Gm11868"
"3008","U2surp"
"3009","Ubqln1"
"3010","Iqgap1"
"3011","Vps13d"
"3012","Tsg101"
"3013","Sf3b6"
"3014","Prpf6"
"3015","Sec22b"
"3016","Calu"
"3017","Slc25a28"
"3018","Rsph3a"
"3019","Ash1l"
"3020","Mecp2"
"3021","Sfxn5"
"3022","Cope"
"3023","Eipr1"
"3024","Ccnt2"
"3025","Klhl18"
"3026","Srp54a"
"3027","Tmed2"
"3028","Mosmo"
"3029","Rsl24d1"
"3030","Atg16l1"
"3031","Klf3"
"3032","Tsga10"
"3033","Tab2"
"3034","Alcam"
"3035","Sec62"
"3036","Derl2"
"3037","Ppp1r2-ps3"
"3038","Nploc4"
"3039","Tec"
"3040","Mlx"
"3041","Pcid2"
"3042","Capg"
"3043","Crnkl1"
"3044","Afg1l"
"3045","Noc4l"
"3046","Sqor"
"3047","Dcaf1"
"3048","Rnf180"
"3049","Rap1a"
"3050","Zfp426"
"3051","Setd1b"
"3052","Frg1"
"3053","Fbxo4"
"3054","Leo1"
"3055","Ly86"
"3056","Rbm26"
"3057","Pop4"
"3058","Wfs1"
"3059","Zfp407"
"3060","Trip11"
"3061","Sertad2"
"3062","Timm23"
"3063","Mrpl13"
"3064","Acadl"
"3065","Acyp2"
"3066","Srsf3-ps"
"3067","Snapc3"
"3068","N4bp2l2"
"3069","Vps50"
"3070","Rwdd4a"
"3071","Itgb7"
"3072","Gm14026"
"3073","Rpl24"
"3074","Ppp2r3c"
"3075","Tmem131"
"3076","Nek4"
"3077","Fam192a"
"3078","Gm12715"
"3079","Cyp4v3"
"3080","Insig2"
"3081","Zfp143"
"3082","Mfsd14b"
"3083","Srsf10"
"3084","Rbm25"
"3085","Pofut2"
"3086","Tnrc6a"
"3087","Lsm12"
"3088","Rad17"
"3089","Tfcp2"
"3090","Nipa2"
"3091","Fbxo22"
"3092","Bsdc1"
"3093","Eef1akmt4"
"3094","Llph"
"3095","Tmem167"
"3096","Ptp4a1"
"3097","Polr3d"
"3098","Zfp438"
"3099","Ube2j2"
"3100","Irf2bpl"
"3101","Ppp2r5c"
"3102","Pla2g6"
"3103","Smim19"
"3104","Lrsam1"
"3105","Dhrs11"
"3106","Pip5k1c"
"3107","Efemp2"
"3108","Zfp369"
"3109","Osbpl2"
"3110","Zbtb34"
"3111","Dhx33"
"3112","Aifm1"
"3113","Ttl"
"3114","Tmem14c"
"3115","Cnot10"
"3116","Gm10275"
"3117","Mfge8"
"3118","Saal1"
"3119","Fig4"
"3120","Taf4"
"3121","Zfp511"
"3122","Acad10"
"3123","Neil1"
"3124","Adal"
"3125","Rps12-ps24"
"3126","Plpbp"
"3127","Chmp6"
"3128","Naa60"
"3129","Zfp408"
"3130","Cyhr1"
"3131","Rhot2"
"3132","Rdh11"
"3133","Sdhaf3"
"3134","Ppm1g"
"3135","Slc25a30"
"3136","Usp10"
"3137","Tmppe"
"3138","Gm11599"
"3139","Ptgr2"
"3140","Cldn12"
"3141","Ndufv3"
"3142","Fuz"
"3143","Apobec1"
"3144","Git2"
"3145","Ythdc2"
"3146","Eri1"
"3147","Ubqln4"
"3148","Pard6a"
"3149","Mtmr1"
"3150","Zfp865"
"3151","Sptbn1"
"3152","Map3k11"
"3153","Mrpl51"
"3154","Lsm11"
"3155","Ap2a1"
"3156","Rcor1"
"3157","Glb1l"
"3158","Man2b1"
"3159","Mettl9"
"3160","Faap20"
"3161","Plscr3"
"3162","Casp6"
"3163","Cdk19"
"3164","Numb"
"3165","Cstf1"
"3166","Rpl10a-ps1"
"3167","Aspscr1"
"3168","Uhrf1bp1"
"3169","Rplp1"
"3170","Zfp141"
"3171","Slc35e3"
"3172","Impdh1"
"3173","Foxo1"
"3174","Zfp553"
"3175","Cnot9"
"3176","Dgcr8"
"3177","Prickle3"
"3178","Slc25a51"
"3179","Dffa"
"3180","Thap12"
"3181","Slbp"
"3182","Zfp266"
"3183","Ints10"
"3184","Wipf1"
"3185","Pmvk"
"3186","Mplkip"
"3187","Impact"
"3188","Nedd1"
"3189","Atp5d"
"3190","Ei24"
"3191","Timm50"
"3192","Frmd4b"
"3193","Osbpl8"
"3194","Ndufaf8"
"3195","Top2b"
"3196","Ccdc93"
"3197","Zfp629"
"3198","Cep83os"
"3199","Calm3"
"3200","Stub1"
"3201","Lrpprc"
"3202","Poldip2"
"3203","Nhej1"
"3204","Pole3"
"3205","Adck5"
"3206","Uggt1"
"3207","Atxn7l2"
"3208","Trpm7"
"3209","Wdtc1"
"3210","Ttll1"
"3211","Ptrhd1"
"3212","Smim12"
"3213","Sepsecs"
"3214","Katnb1"
"3215","Clta"
"3216","Polr2a"
"3217","Fam135a"
"3218","Tlr4"
"3219","Nprl2"
"3220","Anapc1"
"3221","Tomm20"
"3222","Kat7"
"3223","Eif2a"
"3224","Snrpe"
"3225","Nudt15"
"3226","Zfp64"
"3227","Bcas2"
"3228","Pogk"
"3229","Rpsa-ps2"
"3230","Nepro"
"3231","Cep295"
"3232","Tmem18"
"3233","Ech1"
"3234","Pank4"
"3235","Mob3a"
"3236","Slc6a6"
"3237","Galnt2l"
"3238","Eid2b"
"3239","Elp4"
"3240","Disp1"
"3241","Cyp4f37"
"3242","Nagpa"
"3243","Siae"
"3244","Cdkal1"
"3245","Rubcn"
"3246","Cd3eap"
"3247","Tprkb"
"3248","Oaz1-ps"
"3249","Gas2l1"
"3250","Slc35b4"
"3251","Myo18a"
"3252","Man2c1"
"3253","Paxx"
"3254","Slc35a4"
"3255","Nxt2"
"3256","Coa6"
"3257","Rpl10a"
"3258","Svil"
"3259","Elovl1"
"3260","Atp5g1"
"3261","Txndc15"
"3262","Pwwp2a"
"3263","Taf6"
"3264","Cat"
"3265","Ilk"
"3266","Ssrp1"
"3267","Ccni"
"3268","Rpl13"
"3269","Rmnd1"
"3270","Ndor1"
"3271","Ldlrad4"
"3272","Cnpy3"
"3273","Rcbtb1"
"3274","Dynlt1-ps1"
"3275","Cyp20a1"
"3276","Fes"
"3277","Wdr26"
"3278","Apex2"
"3279","Med30"
"3280","Tpp1"
"3281","Sf3a2"
"3282","Armc9"
"3283","Stk24"
"3284","Ganc"
"3285","Usp30"
"3286","mt-Tl1"
"3287","Zfp668"
"3288","Crtc1"
"3289","Mavs"
"3290","Mafg"
"3291","Naa50"
"3292","Nop9"
"3293","Zfp628"
"3294","Fech"
"3295","Selenoo"
"3296","Lmf1"
"3297","Rps19"
"3298","Pepd"
"3299","Dazap1"
"3300","Cmtr2"
"3301","Gm14296"
"3302","Phkg2"
"3303","Zfp280c"
"3304","Sdhc"
"3305","AI413582"
"3306","Dhx37"
"3307","Rpl13a"
"3308","Ecsit"
"3309","Tmem242"
"3310","Zfand2a"
"3311","Ap1g2"
"3312","Smc1a"
"3313","Pld4"
"3314","Arhgap11a"
"3315","Aldh6a1"
"3316","Snrpb"
"3317","Zfp526"
"3318","Vkorc1l1"
"3319","Dbndd2"
"3320","Lpcat1"
"3321","Qrsl1"
"3322","Atp13a3"
"3323","Ctbp1"
"3324","Kansl2"
"3325","Cd99l2"
"3326","Pygb"
"3327","Glmn"
"3328","Oaz1"
"3329","Fam76b"
"3330","Gabpb2"
"3331","Lztr1"
"3332","Arhgap1"
"3333","Nfe2"
"3334","Traf7"
"3335","Zfp512"
"3336","Psmg4"
"3337","Ssbp3"
"3338","Mef2a"
"3339","Pus7l"
"3340","Mthfsd"
"3341","Rusc1"
"3342","Csgalnact2"
"3343","Rnf187"
"3344","Atp6v0c-ps2"
"3345","Zfp523"
"3346","Ppia"
"3347","Mettl25"
"3348","Snap47"
"3349","Slc9a6"
"3350","Pip4k2b"
"3351","Pdlim4"
"3352","Atpaf2"
"3353","Zfp787"
"3354","Arl6ip5"
"3355","Dus3l"
"3356","Uqcr11"
"3357","Lrrc75a"
"3358","Nudt2"
"3359","Tatdn3"
"3360","Ppp1r14b"
"3361","Mrpl23"
"3362","Sccpdh"
"3363","Zfp706"
"3364","Snrpg"
"3365","Clk2"
"3366","Nudt5"
"3367","Ralbp1"
"3368","Dgkz"
"3369","Smarcd1"
"3370","Pom121"
"3371","Pld2"
"3372","Cdca4"
"3373","Shld3"
"3374","Ncoa3"
"3375","Clasrp"
"3376","Orc5"
"3377","Rere"
"3378","Pou2f1"
"3379","Klhl8"
"3380","Zmiz2"
"3381","Fam53b"
"3382","Zdhhc9"
"3383","Eef2"
"3384","Tlk1"
"3385","Dnmt3a"
"3386","Tbc1d17"
"3387","Rpsa-ps9"
"3388","Tob2"
"3389","Sirt5"
"3390","Slc37a1"
"3391","Ccpg1"
"3392","Cdc25a"
"3393","Cmas"
"3394","Ehmt1"
"3395","Ppp1r12c"
"3396","Slc44a2"
"3397","Ndufs7"
"3398","Lima1"
"3399","Pdcd7"
"3400","Mfsd4b4"
"3401","Dbi"
"3402","Anapc5"
"3403","Mrps34"
"3404","Mlst8"
"3405","Kras"
"3406","Polr2l"
"3407","Bri3"
"3408","Rundc3a"
"3409","Lsm6"
"3410","Vps26b"
"3411","Pus1"
"3412","Kdelr1"
"3413","Pank3"
"3414","Jmjd1c"
"3415","Atrn"
"3416","Mrps16"
"3417","Kdm1b"
"3418","Ankrd39"
"3419","Zfp961"
"3420","mt-Nd1"
"3421","Polg"
"3422","Gm11824"
"3423","Tmco6"
"3424","Megf8"
"3425","Tsr1"
"3426","Flot2"
"3427","Arfgef2"
"3428","Dand5"
"3429","Thop1"
"3430","Ptges3l"
"3431","Npc1"
"3432","Adipor1"
"3433","Atg14"
"3434","Rif1"
"3435","Ipo11"
"3436","Tssc4"
"3437","Inpp5e"
"3438","Pip4p2"
"3439","Zfp703"
"3440","Angel1"
"3441","Poli"
"3442","Tuba4a"
"3443","Cited2"
"3444","Gm14440"
"3445","Mtg1"
"3446","Osbpl11"
"3447","Klhl5"
"3448","Trerf1"
"3449","Emc9"
"3450","Adss"
"3451","Gclc"
"3452","Rnaseh2b"
"3453","Tspan17"
"3454","Rufy2"
"3455","Rpia"
"3456","Ankrd46"
"3457","Bcl7c"
"3458","Cdip1"
"3459","Nhp2"
"3460","Pcbp4"
"3461","Dhrs4"
"3462","Npat"
"3463","Tmem259"
"3464","Dhx35"
"3465","Akap11"
"3466","Osbpl1a"
"3467","Cpsf1"
"3468","Cbfa2t2"
"3469","Fancl"
"3470","Zfp971"
"3471","Ptrh2"
"3472","Usp36"
"3473","Lrrc14"
"3474","Spsb2"
"3475","Bscl2"
"3476","Tmcc1"
"3477","Mrm2"
"3478","Dalrd3"
"3479","Zfp7"
"3480","Nfx1"
"3481","Cyb561d2"
"3482","Tet3"
"3483","Akr1b10"
"3484","Ccdc61"
"3485","Rsad1"
"3486","Meaf6"
"3487","Plekhm2"
"3488","Flvcr1"
"3489","Man1a"
"3490","Ankrd54"
"3491","Dolk"
"3492","Nup205"
"3493","Acbd5"
"3494","Fam193b"
"3495","Zfp661"
"3496","Sppl2b"
"3497","Eif2ak4"
"3498","Nupl2"
"3499","Mrps36"
"3500","R3hdm1"
"3501","Zw10"
"3502","Wdr11"
"3503","Comp"
"3504","Fam219a"
"3505","Rpap1"
"3506","Btbd3"
"3507","Zfp948"
"3508","Ogfod2"
"3509","Tmem129"
"3510","Rab3d"
"3511","Chd3"
"3512","Otulin"
"3513","Wipi1"
"3514","Emc10"
"3515","Ormdl1"
"3516","Chst14"
"3517","Pyurf"
"3518","Ppox"
"3519","Limk2"
"3520","Cdk5rap1"
"3521","Dynlt1c"
"3522","Nos1ap"
"3523","Pgap3"
"3524","Klhl25"
"3525","Siah1b"
"3526","Vat1"
"3527","Vps13a"
"3528","Pigt"
"3529","Cse1l"
"3530","Retreg1"
"3531","Sergef"
"3532","Xpr1"
"3533","Tmem205"
"3534","Selenon"
"3535","Tubgcp6"
"3536","Fhod1"
"3537","Primpol"
"3538","Tspyl2"
"3539","Chchd6"
"3540","Mbtps1"
"3541","Plekho1"
"3542","Dhrs7"
"3543","Lratd2"
"3544","Ppp5c"
"3545","Tmem181a"
"3546","Mettl17"
"3547","Lmf2"
"3548","Kat2a"
"3549","Akt1"
"3550","Parp16"
"3551","Acaa2"
"3552","Mpdu1"
"3553","Zfp383"
"3554","Enoph1"
"3555","C87436"
"3556","Gas2l3"
"3557","Trp53"
"3558","Dnajb5"
"3559","Trim27"
"3560","BC017158"
"3561","Fam219b"
"3562","BC005537"
"3563","Nelfcd"
"3564","Leng8"
"3565","Gm13392"
"3566","Rhobtb2"
"3567","Cenpt"
"3568","Nup62"
"3569","Zfp771"
"3570","Pola2"
"3571","Spg21"
"3572","Trim32"
"3573","Tbc1d12"
"3574","Pcnx3"
"3575","Smpd4"
"3576","Maged1"
"3577","Taf6l"
"3578","Isyna1"
"3579","Myo5a"
"3580","Coq6"
"3581","Akap8l"
"3582","Gm10123"
"3583","Amdhd2"
"3584","Rrp12"
"3585","Cic"
"3586","Galnt11"
"3587","Wdr41"
"3588","Zfp358"
"3589","D2hgdh"
"3590","Nmt2"
"3591","Ndufa4"
"3592","Cog7"
"3593","Adipor2"
"3594","Bivm"
"3595","Panx1"
"3596","Trappc6a"
"3597","Ptpn4"
"3598","Kansl2-ps"
"3599","Nxt1"
"3600","Ppih"
"3601","Armc6"
"3602","Pot1a"
"3603","Elmod3"
"3604","Emilin1"
"3605","Rnf8"
"3606","Umps"
"3607","Ncoa2"
"3608","Chka"
"3609","Rpl3"
"3610","Fsd1l"
"3611","Isoc2b"
"3612","Pheta1"
"3613","Tmem19"
"3614","Def8"
"3615","Mri1"
"3616","Tsfm"
"3617","Tal1"
"3618","Dhx9"
"3619","Pars2"
"3620","Spata2l"
"3621","Abhd11"
"3622","Txnrd2"
"3623","Cul9"
"3624","Atg2b"
"3625","Camkmt"
"3626","Utp25"
"3627","Uqcc3"
"3628","Slf1"
"3629","Poglut2"
"3630","Ppp1r16a"
"3631","Wdsub1"
"3632","Eri3"
"3633","Rnf167"
"3634","Srsf5"
"3635","Nudt22"
"3636","Phf2"
"3637","Rpl36-ps2"
"3638","Coa7"
"3639","Pex6"
"3640","Tmem104"
"3641","Brd8"
"3642","Borcs6"
"3643","Ip6k1"
"3644","Nt5dc3"
"3645","Zdhhc7"
"3646","Fbxl4"
"3647","Lair1"
"3648","Cmtm7"
"3649","Foxj2"
"3650","Numa1"
"3651","Lpcat3"
"3652","Mprip"
"3653","Oxr1"
"3654","Dip2a"
"3655","Gid4"
"3656","Bcat2"
"3657","Cnih1"
"3658","Man2c1os"
"3659","Nol9"
"3660","Mrpl12"
"3661","Nek3"
"3662","Rabggta"
"3663","Rpain"
"3664","Plp2"
"3665","Dlg4"
"3666","Cnot6l"
"3667","Pcif1"
"3668","Rpusd1"
"3669","Dynlt1b"
"3670","Stard10"
"3671","Map1lc3b"
"3672","Slc12a6"
"3673","Myo1f"
"3674","Ankrd26"
"3675","Nf2"
"3676","Ppcdc"
"3677","Car9"
"3678","Fuca2"
"3679","Vac14"
"3680","Myoz1"
"3681","Gdf15"
"3682","Nde1"
"3683","Syt11"
"3684","Gm14117"
"3685","Fto"
"3686","Ccp110"
"3687","Stimate"
"3688","Tfb2m"
"3689","Tnrc6c"
"3690","Cep76"
"3691","Trmt2a"
"3692","Nup188"
"3693","Bbs10"
"3694","Tmx4"
"3695","Mef2d"
"3696","Tubb4b-ps1"
"3697","Ppp6r2"
"3698","Kpnb1"
"3699","Mrpl41"
"3700","Pqlc2"
"3701","Itgb5"
"3702","Fkbp3"
"3703","Pcmtd2"
"3704","Terf1"
"3705","Cavin1"
"3706","Carns1"
"3707","Atg2a"
"3708","Wdr60"
"3709","Lactb2"
"3710","Atl2"
"3711","Tex2"
"3712","Repin1"
"3713","Mfsd5"
"3714","Ccny"
"3715","Rida"
"3716","Mdh1"
"3717","Pmp22"
"3718","Nqo2"
"3719","Tmx2"
"3720","Abcd1"
"3721","Pigb"
"3722","Dcaf8"
"3723","Aarsd1"
"3724","Zfp772"
"3725","Jmjd8"
"3726","Zfp709"
"3727","Zfp72"
"3728","Gm14648"
"3729","Slc25a1"
"3730","Snx14"
"3731","Rexo5"
"3732","Laptm5"
"3733","Esr1"
"3734","Pemt"
"3735","Zfp707"
"3736","Exosc7"
"3737","Usp11"
"3738","Cpox"
"3739","Cdkl2"
"3740","Eefsec"
"3741","Rab11fip2"
"3742","Tor4a"
"3743","Reck"
"3744","Zfp956"
"3745","Ndufaf7"
"3746","Xpo7"
"3747","Dph7"
"3748","Ubap2"
"3749","Samd10"
"3750","Cenpc1"
"3751","Gin1"
"3752","Tmco1"
"3753","Klhl36"
"3754","Ngrn"
"3755","Fam234a"
"3756","Irak1"
"3757","Dipk1a"
"3758","Arf2"
"3759","Arhgap4"
"3760","Kif13b"
"3761","Smad5"
"3762","Maf1"
"3763","Psmg2"
"3764","Pkig"
"3765","Dusp3"
"3766","Med25"
"3767","Depdc5"
"3768","Nop10"
"3769","Borcs5"
"3770","Cfap20"
"3771","Map3k15"
"3772","Rpsa-ps5"
"3773","Zfp770"
"3774","Lmbr1"
"3775","Wdr35"
"3776","R3hdm4"
"3777","Tpgs1"
"3778","Commd4"
"3779","Tmem156"
"3780","Kxd1"
"3781","Ptms"
"3782","Zfp866"
"3783","Lrrcc1"
"3784","Nucks1"
"3785","Phf20"
"3786","Tmem106b"
"3787","Abcb7"
"3788","Tyw3"
"3789","Sp3os"
"3790","Bzw2"
"3791","Zfp606"
"3792","Ttc5"
"3793","Kcnk6"
"3794","Ddx59"
"3795","Lage3"
"3796","Nans"
"3797","Pqlc3"
"3798","Tbc1d14"
"3799","Tle1"
"3800","Surf2"
"3801","Prkcb"
"3802","Gas2"
"3803","Fmc1"
"3804","Fam110a"
"3805","Ubl4a"
"3806","Uap1l1"
"3807","Fhit"
"3808","Armc10"
"3809","Tex30"
"3810","Farp2"
"3811","Ndufs8"
"3812","Dusp23"
"3813","Snx15"
"3814","Nelfa"
"3815","Afmid"
"3816","Lat2"
"3817","Rufy1"
"3818","Dpm3"
"3819","Prpf19"
"3820","Dcun1d4"
"3821","Aco1"
"3822","Pkn1"
"3823","Pskh1"
"3824","Ccar2"
"3825","Urb2"
"3826","Anp32b"
"3827","Dexi"
"3828","Dstyk"
"3829","Arrdc1"
"3830","Mcee"
"3831","Tmem241"
"3832","Stim1"
"3833","Zfp939"
"3834","Mrps35"
"3835","Akap17b"
"3836","Terf2"
"3837","Deaf1"
"3838","Wasf1"
"3839","Zfp335os"
"3840","Vps26c"
"3841","Nudt4"
"3842","Slc25a39"
"3843","Zfp318"
"3844","S100a4"
"3845","Asap1"
"3846","Zmym1"
"3847","Gabarapl1"
"3848","Trim62"
"3849","Ivd"
"3850","Gart"
"3851","Prxl2b"
"3852","Adam22"
"3853","Gm13217"
"3854","Fcsk"
"3855","Serpinb6a"
"3856","Timm21"
"3857","Ccdc148"
"3858","Tgfbr1"
"3859","Kantr"
"3860","Mzt1"
"3861","Rragc"
"3862","Col15a1"
"3863","Wdr4"
"3864","Zdhhc1"
"3865","Galk2"
"3866","Card9"
"3867","Eif5a2"
"3868","Crtap"
"3869","B4galt7"
"3870","Zbtb1"
"3871","Snapc4"
"3872","Zfp955b"
"3873","Tmem147"
"3874","Nars2"
"3875","Snrnp25"
"3876","Dynlt1f"
"3877","Mrpl28"
"3878","Letmd1"
"3879","Cbr3"
"3880","Tbccd1"
"3881","Fastkd3"
"3882","Kbtbd6"
"3883","Kctd2"
"3884","Polr2h"
"3885","Smim27"
"3886","Dgcr6"
"3887","Snx33"
"3888","Scly"
