"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"314","Hs6st1",3585.82006168678,-0.282828168064597,0.079638320751517,-3.55140798293652,0.000383175950367984,0.0183834414830593
"315","Hspb6",424.700910898348,-0.676989043804797,0.131598691037365,-5.14434481428527,2.68456058494426e-07,3.79452313448852e-05
"316","Htra4",633.199808720163,-4.99710425461963,1.31577344040656,-3.7978455113637,0.000145959243250027,0.00882237202210278
"317","Hyi",634.936246047203,-1.26873961638526,0.217158167397108,-5.84246787303731,5.14331079142311e-09,9.54629654468683e-07
"318","Igfbp5",42.8204008008691,7.7357704547829,1.4700039157326,5.26241486297515,1.42175505694832e-07,2.14137288290372e-05
"319","Igfbp7",320.134298639184,2.88616884300059,0.651901536666841,4.42730793020907,9.54164709060277e-06,0.000859449829852088
"320","Il1r1",960.974497680935,-2.31788552416301,0.706623238085455,-3.28022827333439,0.00103723125992316,0.0379845130200158
"321","Ints5",2481.68074123723,-0.532171126965544,0.11823135282761,-4.50109987104257,6.76027301622335e-06,0.000637025726528738
"322","Itga6",10043.1508488337,1.26989159079544,0.256278511950186,4.95512316320253,7.22844872635242e-07,8.97450982072471e-05
"323","Kcnip1",336.509921050611,1.56729966797672,0.335479435193773,4.67182039659584,2.98541957789702e-06,0.000318936539208475
"324","Kcnk12",88.4748389637023,-1.83651079664537,0.441329711584469,-4.16131238944212,3.16423890228187e-05,0.00243275689662885
"325","Kcnq1ot1",262.094900943138,1.55973803665226,0.362362186806798,4.30436202628358,1.67467621356889e-05,0.00141156768001507
"326","Kdelr1",6824.98829578615,-0.251321440999628,0.077330528696569,-3.24996408579809,0.00115419583657071,0.0415849970529152
"327","Krtcap2",4436.25534621912,-0.697912411695307,0.196854902081327,-3.5453138546023,0.000392145854575948,0.0186675649684794
"328","Lamb2",460.602783066238,-0.921138935710683,0.185141832969648,-4.97531498384644,6.51416271444782e-07,8.25501654330887e-05
"329","Lif",93.068717537819,6.29072856806791,1.48474406311933,4.23691107735537,2.26615831543244e-05,0.00181836939065813
"330","Lin7c",4238.33060467361,0.314713203930377,0.0872031831454065,3.60896463384381,0.000307421512134958,0.0159572606934459
"331","Llph-ps2",273.687877149489,0.566289026822968,0.157983117703945,3.58449076745133,0.000337736510707323,0.0168871324018757
"332","Lmf2",6872.9761240371,-0.463283854546469,0.13482417752892,-3.43620753367544,0.000589918895172214,0.024804942102493
"333","Loxl4",186.463559461582,5.79454669241911,1.43674767491585,4.03309975271648,5.50458989407558e-05,0.00389026305013995
"334","Lrmda",255.116269708765,3.38183647064859,0.267021866361293,12.6650169768224,9.24003751870453e-37,7.38198649592155e-34
"335","Ltf",1178.24869930465,0.765706397767158,0.165735487001391,4.62005097170729,3.83645781150524e-06,0.00038947465351607
"336","Lypla2",7132.82583901234,-0.506635001776004,0.091637656353562,-5.52867698647021,3.22654805729186e-08,5.29355540649445e-06
"337","Man2a2",4197.47894664757,1.05136689290484,0.237310854813299,4.43033629343244,9.40862490111922e-06,0.00085585882454488
"338","Mcfd2",5767.13085786565,0.903826602040348,0.155151801456926,5.82543414612734,5.69643188108469e-09,1.04671935814931e-06
"339","Mcub",3287.48446556161,1.38687243178435,0.126260395472741,10.9842237274139,4.55134434304817e-28,2.69777265495194e-25
"340","Med25",4178.30371055135,-0.405404141677995,0.0995500367657731,-4.0723655645839,4.65380616705837e-05,0.00334037844998819
"341","Mef2a",16456.2170414809,0.34451857064008,0.107518146119993,3.20428302637946,0.00135399302541704,0.0459033613321735
"342","Mettl14",1424.69448013758,0.235947057394362,0.0729345860349673,3.23505034060578,0.00121621285655891,0.0429767523832114
"343","Mettl8",458.761484531976,-0.579738619144684,0.172410097174241,-3.36255607210051,0.000772244408710195,0.0306479287474078
"344","Mfap1a",2992.54262866989,0.341939253982494,0.0881309445183052,3.87990002661859,0.000104499407296444,0.00673746178621808
"345","Mfap1b",2556.56293100357,0.334813721952141,0.0934663767791654,3.58218359895571,0.000340734179391732,0.0169215960711435
"346","Mfsd10",4206.66928818364,-0.734349887696105,0.156868683834851,-4.68130330250758,2.85056825818585e-06,0.000306311062831374
"347","Mid1",4925.98011138481,-1.05638016075565,0.326116759100886,-3.23926977462957,0.00119836168141748,0.0426730694303171
"348","Mid1-ps1",5410.25144059276,-1.24508884442052,0.365340403538602,-3.40802394796983,0.000654351516539207,0.0268386364205534
"349","Mios",539.290433405129,0.807385086827138,0.182621473134122,4.42108517126117,9.82064519341963e-06,0.000880265148434565
"350","Mir1932",16167.8851148621,-6.60388365774223,1.9169388913047,-3.44501522072387,0.00057102723618899,0.0243448386658299
"351","Mir1956",1875.51973420718,9.25114576041765,2.45732395734475,3.76472370798596,0.000166733338928384,0.00981963173977263
"352","Mlf2",13480.7157667085,-0.228769050272043,0.0564259342264101,-4.05432454789499,5.02793709028468e-05,0.00357481560147837
"353","Mob4",2504.97194860965,0.383103070501914,0.0857146977870035,4.46951433526494,7.83974050030717e-06,0.0007275516752179
"354","Mospd3",2462.4147478478,-0.433156282298531,0.105253767260411,-4.11535181659436,3.86589296608599e-05,0.00288763346552155
"355","Mov10",27953.1960024622,-1.87159709728745,0.272896032393079,-6.85827888692647,6.96950997767001e-12,1.85601080927082e-09
"356","Mpc1",3232.83832834485,0.622925758559029,0.13738776387506,4.5340701456173,5.78578003997717e-06,0.000550848229194718
"357","Mpdu1",3848.94267292729,-0.386774536101784,0.0834713096102636,-4.63362247349029,3.59322016770283e-06,0.000368857098220891
"358","Mphosph8",1473.33011053429,0.50464911878458,0.149409185958518,3.37763113791872,0.000731130821546644,0.0295914732288978
"359","Mrpl10",2463.46732914952,-0.271166292099867,0.0844535618484116,-3.21083310360068,0.00132350777421212,0.0452876263522304
"360","Mrpl4",4187.11486388307,-0.447112472926582,0.117783608744219,-3.79605004205246,0.000147019833891071,0.00885734245163421
"361","Msantd4",2607.49280921062,0.302498795352951,0.0899474037066852,3.36306311118648,0.000770827393526255,0.0306479287474078
"362","mt-Atp6",33686.6934359278,0.639686123734522,0.161881473060395,3.95157093422214,7.76398513745528e-05,0.00516105251476887
"363","mt-Nd4",10888.6224008736,1.60897569426029,0.318631564220435,5.04964314567145,4.42636149834846e-07,5.85139514619806e-05
"364","mt-Nd6",163.033612389506,3.7243186616643,0.900287569566102,4.13681004554939,3.52167406044157e-05,0.00267399838267
"365","mt-Rnr2",118582.016410087,1.09709511217241,0.329133237974696,3.33328568978121,0.000858267637363171,0.0329930289467537
"366","Mtmr12",2993.23857911953,-0.446006409575064,0.0924091501050539,-4.82643124699263,1.39001349232281e-06,0.00015386444530983
"367","Mtres1",597.904925306942,0.354738328837029,0.0985904888364651,3.59809889395562,0.000320551739554879,0.0164060508824514
"368","Mtx1",2928.55168428723,-0.350255412812666,0.0973576417757631,-3.59761603120363,0.000321147243097496,0.0164060508824514
"369","Myo16",36.2196935326474,-7.88060038449611,1.98952126460641,-3.96105360857007,7.46197759377825e-05,0.00498595775584274
"370","Myo1d",744.869866866552,-1.33860468560561,0.310866694412979,-4.30604085179774,1.66202376313774e-05,0.00140735883168922
"371","Napa",11263.2699877649,-0.283051618918967,0.0566673481665783,-4.99496849732431,5.884537230609e-07,7.56142458828254e-05
"372","Ndufa3",2406.27834760323,-0.347455513931655,0.109733615270038,-3.16635438535967,0.00154362608830818,0.0495010983816105
"373","Ndufaf8",594.656591630691,-0.382950174238361,0.114319457176766,-3.34982498776413,0.000808626344911611,0.0316097368632541
"374","Ndufs5",1386.58052760084,0.660733230326367,0.1442106317486,4.58172342992167,4.61159535957497e-06,0.000458043593146974
"375","Ndufs5-ps",293.376653275476,-3.6708748113961,0.186571937890205,-19.6753855531927,3.5050094667967e-86,1.61011372380973e-82
"376","Neurl1a",159.651269152935,-2.06517687035645,0.472139114359563,-4.37408553442511,1.21942563168039e-05,0.00106194056787333
"377","Ngrn",662.362629519251,-0.85710451799204,0.121950511293063,-7.02829786364982,2.09068218014633e-12,5.73377388958042e-10
"378","Noxo1",25.4628486248707,-1.56255671214375,0.439156528670623,-3.55808603568707,0.000373566963054995,0.0180165169189909
"379","Npy",1434.44063274517,6.20521490386518,0.696849321142761,8.90467238123914,5.35439458716049e-19,2.23606819406986e-16
"380","Nsrp1",2135.08955730483,0.677234347179733,0.183224570571735,3.69619830498982,0.000218852051456341,0.0121492641858316
"381","Oaz1",26185.8069884632,-0.274766496835224,0.0802917518711339,-3.42210115524963,0.0006213919078052,0.0259501734225467
"382","Oip5os1",3994.01326749336,0.368854771403129,0.112414186234118,3.28121195162094,0.00103362040085953,0.0379845130200158
"383","Ormdl2",1558.51283733167,-0.412946872006738,0.129429079159695,-3.19052623017758,0.00142013949024796,0.0471738476642224
"384","Ost4",6254.30464782696,-0.445924052065136,0.087874670071863,-5.07454596074687,3.88422342788664e-07,5.2868596657346e-05
"385","Pcif1",5749.76881679631,-0.322660022825388,0.0637940872068488,-5.05783587402357,4.24041139302792e-07,5.64619995267305e-05
"386","Pdcd7",824.511632242095,-0.24914805682347,0.0772044297757499,-3.22712126165756,0.00125042456059813,0.0437648596209345
"387","Pdcl",2741.12125560186,0.209504060168488,0.0606369739111116,3.45505467465448,0.000550181240715022,0.0238433497597607
"388","Peg10",105.597465664022,-1.08881051402686,0.330309187096006,-3.2963373607601,0.000979543118485792,0.0365417524597441
"389","Penk",49.6086935323985,-1.63367148246993,0.406499346716795,-4.01887849430691,5.84758149952421e-05,0.00411683180282595
"390","Pgghg",1051.82257081864,-0.394526246153744,0.099852968996863,-3.95107176198374,7.78019889301212e-05,0.00516105251476887
"391","Phf14",1832.76055410976,0.478247512294868,0.0962674964482338,4.96790225091225,6.7681061796091e-07,8.51807883906282e-05
"392","Pigt",10678.8086776295,-0.353532294760535,0.100841776188813,-3.5058118581588,0.000455216872462481,0.0206533581024644
"393","Pla2g12a",361.674409414924,1.11881381218157,0.129818191592056,8.6183130304061,6.79477162877523e-18,2.64548669225483e-15
"394","Plcxd1",136.672353338757,-1.88325837126201,0.526833158966695,-3.57467699063541,0.00035066053793207,0.0173676209824846
"395","Pon2",6495.09749436857,0.77206296015339,0.113681928594006,6.79143087825923,1.11026777192817e-11,2.87340426889861e-09
"396","Pot1b",538.27407729391,0.802493909252668,0.193101840345424,4.15580663455694,3.24141887267482e-05,0.00248171132439166
"397","Ppp1r11",4093.79032965793,-0.58066464503889,0.127687815600136,-4.54753370405588,5.42782300056598e-06,0.000527705013943915
