"","x"
"2633","Rhobtb2"
"2634","Rhod"
"2635","Rhof"
"2636","Rhoj"
"2637","Rhot2"
"2638","Rida"
"2639","Rif1"
"2640","Rin3"
"2641","Riox1"
"2642","Ripor1"
"2643","Rita1"
"2644","Rmdn1"
"2645","Rmnd1"
"2646","Rmnd5a"
"2647","Rmnd5b"
"2648","Rnase4"
"2649","Rnase6"
"2650","Rnaseh2a"
"2651","Rnaseh2b"
"2652","Rnaseh2c"
"2653","Rnasel"
"2654","Rnd2"
"2655","Rnf103"
"2656","Rnf122"
"2657","Rnf144b"
"2658","Rnf150"
"2659","Rnf157"
"2660","Rnf166"
"2661","Rnf167"
"2662","Rnf187"
"2663","Rnf219"
"2664","Rnf220"
"2665","Rnf223"
"2666","Rnf227"
"2667","Rnf26"
"2668","Rnf8"
"2669","Rnft2"
"2670","Rnps1-ps"
"2671","Rogdi"
"2672","Rom1"
"2673","Rora"
"2674","Rp9"
"2675","Rpa1"
"2676","Rpa2"
"2677","Rpa3"
"2678","Rpain"
"2679","Rpap1"
"2680","Rpia"
"2681","Rpl10a"
"2682","Rpl10a-ps1"
"2683","Rpl13"
"2684","Rpl13a"
"2685","Rpl3"
"2686","Rpl34-ps1"
"2687","Rpl34-ps2"
"2688","Rpl36-ps2"
"2689","Rpl3l"
"2690","Rpl7-ps9"
"2691","Rplp0-ps1"
"2692","Rplp1"
"2693","Rpp21"
"2694","Rpp25"
"2695","Rpp40"
"2696","Rps12-ps24"
"2697","Rps19"
"2698","Rps2-ps10"
"2699","Rps2-ps11"
"2700","Rps2-ps13"
"2701","Rps2-ps4"
"2702","Rps2-ps5"
"2703","Rps2-ps6"
"2704","Rps2-ps8"
"2705","Rps3a2"
"2706","Rps3a3"
"2707","Rps6ka1"
"2708","Rps6ka5"
"2709","Rps6kl1"
"2710","Rpsa"
"2711","Rpsa-ps1"
"2712","Rpsa-ps10"
"2713","Rpsa-ps11"
"2714","Rpsa-ps2"
"2715","Rpsa-ps4"
"2716","Rpsa-ps5"
"2717","Rpsa-ps9"
"2718","Rptoros"
"2719","Rpusd1"
"2720","Rpusd2"
"2721","Rpusd3"
"2722","Rragb"
"2723","Rragc"
"2724","Rragd"
"2725","Rreb1"
"2726","Rrm1"
"2727","Rrm2"
"2728","Rrp12"
"2729","Rrp1b"
"2730","Rsad1"
"2731","Rsc1a1"
"2732","Rtel1"
"2733","Rtkn"
"2734","Rtkn2"
"2735","Rtl10"
"2736","Rtl6"
"2737","Rtl8a"
"2738","Rtl8b"
"2739","Rtl8c"
"2740","Rtn4rl1"
"2741","Rttn"
"2742","Rubcn"
"2743","Rufy1"
"2744","Rufy2"
"2745","Rundc3a"
"2746","Rundc3b"
"2747","Runx2os2"
"2748","Rusc1"
"2749","Rwdd2a"
"2750","Rwdd3"
"2751","Rxra"
"2752","Rxrb"
"2753","S100a4"
"2754","S1pr1"
"2755","Saal1"
"2756","Sac3d1"
"2757","Sacs"
"2758","Sae1"
"2759","Sall2"
"2760","Samd1"
"2761","Samd10"
"2762","Samd14"
"2763","Samd4"
"2764","Samd5"
"2765","Sap25"
"2766","Sap30l"
"2767","Sapcd2"
"2768","Sarm1"
"2769","Sars2"
"2770","Sash3"
"2771","Sat2"
"2772","Satb1"
"2773","Sbk1"
"2774","Sbk2"
"2775","Sc5d"
"2776","Scai"
"2777","Scamp4"
"2778","Scamp5"
"2779","Scarb1"
"2780","Sccpdh"
"2781","Scd1"
"2782","Scd2"
"2783","Scd4"
"2784","Scel"
"2785","Scfd2"
"2786","Scly"
"2787","Scmh1"
"2788","Scml2"
"2789","Scn3b"
"2790","Scnn1a"
"2791","Sco2"
"2792","Scrib"
"2793","Scrn2"
"2794","Sdhaf1"
"2795","Sdhaf3"
"2796","Sdhc"
"2797","Sdr39u1"
"2798","Sec14l1"
"2799","Sec22c"
"2800","Sec31b"
"2801","Selenbp1"
"2802","Selenbp2"
"2803","Selenoh"
"2804","Selenon"
"2805","Selenoo"
"2806","Sema6b"
"2807","Sema6c"
"2808","Sema6d"
"2809","Sepsecs"
"2810","Septin1"
"2811","Septin5"
"2812","Septin6"
"2813","Septin9"
"2814","Serac1"
"2815","Sergef"
"2816","Serinc3"
"2817","Serinc5"
"2818","Serpinb1a"
"2819","Serpinb1c"
"2820","Serpinb6a"
"2821","Serpinf1"
"2822","Sesn1"
"2823","Setd1a"
"2824","Setd7"
"2825","Setmar"
"2826","Setx"
"2827","Sf3a2"
"2828","Sft2d2"
"2829","Sft2d3"
"2830","Sfxn1"
"2831","Sgce"
"2832","Sgf29"
"2833","Sgo1"
"2834","Sgo2a"
"2835","Sgpp1"
"2836","Sgpp2"
"2837","Sgsh"
"2838","Sgsm2"
"2839","Sgsm3"
"2840","Sh2b3"
"2841","Sh2d1b1"
"2842","Sh2d1b2"
"2843","Sh2d3c"
"2844","Sh2d5"
"2845","Sh3glb2"
"2846","Sh3pxd2a"
"2847","Shc4"
"2848","Shcbp1"
"2849","Shcbp1l"
"2850","Shisa4"
"2851","Shisa9"
"2852","Shld1"
"2853","Shld2"
"2854","Shld3"
"2855","Shmt1"
"2856","Shmt2"
"2857","Shpk"
"2858","Shq1"
"2859","Siae"
"2860","Siah1b"
"2861","Sigirr"
"2862","Siglech"
"2863","Sik1"
"2864","Sipa1"
"2865","Sirpa"
"2866","Sirt3"
"2867","Sirt5"
"2868","Siva1"
"2869","Ska1"
"2870","Ska2"
"2871","Ska3"
"2872","Skp2"
"2873","Slain1"
"2874","Slbp"
"2875","Slc12a2"
"2876","Slc12a6"
"2877","Slc13a2"
"2878","Slc14a1"
"2879","Slc15a4"
"2880","Slc16a11"
"2881","Slc16a12"
"2882","Slc16a13"
"2883","Slc16a5"
"2884","Slc16a6"
"2885","Slc16a7"
"2886","Slc17a5"
"2887","Slc17a7"
"2888","Slc17a9"
"2889","Slc18b1"
"2890","Slc19a1"
"2891","Slc19a2"
"2892","Slc1a5"
"2893","Slc20a1"
"2894","Slc20a2"
"2895","Slc22a15"
"2896","Slc22a18"
"2897","Slc22a21"
"2898","Slc25a1"
"2899","Slc25a10"
"2900","Slc25a13"
"2901","Slc25a15"
"2902","Slc25a16"
"2903","Slc25a23"
"2904","Slc25a26"
"2905","Slc25a27"
"2906","Slc25a30"
"2907","Slc25a35"
"2908","Slc25a36"
"2909","Slc25a39"
"2910","Slc25a4"
"2911","Slc25a40"
"2912","Slc25a42"
"2913","Slc25a51"
"2914","Slc25a53"
"2915","Slc26a10"
"2916","Slc26a11"
"2917","Slc26a6"
"2918","Slc27a3"
"2919","Slc29a1"
"2920","Slc29a2"
"2921","Slc2a3"
"2922","Slc2a8"
"2923","Slc30a5"
"2924","Slc35a4"
"2925","Slc35b2"
"2926","Slc35b4"
"2927","Slc35c1"
"2928","Slc35c2"
"2929","Slc35e3"
"2930","Slc35e4"
"2931","Slc35f3"
"2932","Slc35g1"
"2933","Slc36a2"
"2934","Slc36a4"
"2935","Slc37a1"
"2936","Slc37a2"
"2937","Slc38a2"
"2938","Slc39a10"
"2939","Slc39a8"
"2940","Slc40a1"
"2941","Slc41a3"
"2942","Slc43a2"
"2943","Slc43a3"
"2944","Slc44a2"
"2945","Slc45a4"
"2946","Slc46a1"
"2947","Slc46a3"
"2948","Slc4a3"
"2949","Slc4a8"
"2950","Slc51a"
"2951","Slc52a3"
"2952","Slc5a3"
"2953","Slc5a6"
"2954","Slc66a2"
"2955","Slc6a6"
"2956","Slc7a4"
"2957","Slc8b1"
"2958","Slc9a3r2"
"2959","Slc9a4"
"2960","Slc9a5"
"2961","Slc9a6"
"2962","Slc9a7"
"2963","Slc9a9"
"2964","Slc9b2"
"2965","Slco2b1"
"2966","Slco4a1"
"2967","Slf1"
"2968","Slit1"
"2969","Slx1b"
"2970","Smad3"
"2971","Smad5"
"2972","Smagp"
"2973","Smarca2"
"2974","Smarcc1"
"2975","Smarcd1"
"2976","Smc1a"
"2977","Smc2"
"2978","Smc3"
"2979","Smc4"
"2980","Smco4"
"2981","Smg6"
"2982","Smim10l2a"
"2983","Smim12"
"2984","Smim13"
"2985","Smim14"
"2986","Smim19"
"2987","Smim24"
"2988","Smim27"
"2989","Smim4"
"2990","Smo"
"2991","Smpd1"
"2992","Smpd2"
"2993","Smpd3"
"2994","Smpd4"
"2995","Smpd5"
"2996","Smtn"
"2997","Smyd2"
"2998","Smyd3"
"2999","Smyd4"
"3000","Snap47"
"3001","Snapc4"
"3002","Sncaip"
"3003","Snhg1"
"3004","Snhg11"
"3005","Snhg12"
"3006","Snhg15"
"3007","Snhg16"
"3008","Snhg17"
"3009","Snhg20"
"3010","Snhg4"
"3011","Snhg5"
"3012","Snora34"
"3013","Snora43"
"3014","Snora78"
"3015","Snora9"
"3016","Snord104"
"3017","Snord17"
"3018","Snord32a"
"3019","Snord34"
"3020","Snord49a"
"3021","Snord83b"
"3022","Snrnp25"
"3023","Snrpb"
"3024","Snrpe"
"3025","Snrpg"
"3026","Snta1"
"3027","Snx14"
"3028","Snx15"
"3029","Snx16"
"3030","Snx21"
"3031","Snx24"
"3032","Snx29"
"3033","Snx30"
"3034","Snx32"
"3035","Snx33"
"3036","Snx5"
"3037","Snx8"
"3038","Socs6"
"3039","Soga1"
"3040","Sorbs3"
"3041","Sord"
"3042","Sorl1"
"3043","Sort1"
"3044","Sox12"
"3045","Sox4"
"3046","Sp3os"
"3047","Spaca9"
"3048","Spag4"
"3049","Spag5"
"3050","Spata1"
"3051","Spata24"
"3052","Spata2l"
"3053","Spata9"
"3054","Spc24"
"3055","Spc25"
"3056","Spdl1"
"3057","Speg"
"3058","Spg21"
"3059","Spice1"
"3060","Spns1"
"3061","Sppl2b"
"3062","Sppl3"
"3063","Spr"
"3064","Spr-ps1"
"3065","Spred2"
"3066","Spry1"
"3067","Spry3"
"3068","Spsb2"
"3069","Sptb"
"3070","Sptbn1"
"3071","Sptbn4"
"3072","Sptssa"
"3073","Sqle"
"3074","Srbd1"
"3075","Srd5a1"
"3076","Srebf1"
"3077","Srebf2"
"3078","Srl"
"3079","Srm"
"3080","Srpk2"
"3081","Srsf5"
"3082","Ssbp2"
"3083","Ssbp3"
"3084","Ssna1"
"3085","Ssrp1"
"3086","St14"
"3087","St3gal2"
"3088","St6gal1"
"3089","St6galnac6"
"3090","St8sia4"
"3091","St8sia6"
"3092","Stab1"
"3093","Stab2"
"3094","Stac2"
"3095","Stag3"
"3096","Star"
"3097","Stard10"
"3098","Stard4"
"3099","Stard9"
"3100","Stat4"
"3101","Steap3"
"3102","Stil"
"3103","Stim1"
"3104","Stimate"
"3105","Stk11ip"
"3106","Stk24"
"3107","Stk26"
"3108","Stmn1"
"3109","Stn1"
"3110","Ston1"
"3111","Ston2"
"3112","Stradb"
"3113","Strbp"
"3114","Stub1"
"3115","Stx1a"
"3116","Stx2"
"3117","Stxbp4"
"3118","Stxbp5"
"3119","Suclg2"
"3120","Sulf2"
"3121","Sult1a1"
"3122","Sult2b1"
"3123","Sun2"
"3124","Suox"
"3125","Supt3"
"3126","Supt4b"
"3127","Surf2"
"3128","Susd1"
"3129","Susd3"
"3130","Suv39h1"
"3131","Suv39h2"
"3132","Sv2a"
"3133","Svil"
"3134","Svip"
"3135","Swsap1"
"3136","Syce2"
"3137","Syne1"
"3138","Syne2"
"3139","Syngap1"
"3140","Syngr1"
"3141","Syngr3"
"3142","Syngr4"
"3143","Syp"
"3144","Syt11"
"3145","Syt3"
"3146","Sytl1"
"3147","Tab1"
"3148","Tacc2"
"3149","Tacc3"
"3150","Tada1"
"3151","Tada2a"
"3152","Taf1d"
"3153","Taf4"
"3154","Taf5"
"3155","Taf5l"
"3156","Taf6"
"3157","Taf6l"
"3158","Tal1"
"3159","Tal2"
"3160","Tamm41"
"3161","Tarbp1"
"3162","Tarsl2"
"3163","Tatdn3"
"3164","Tbc1d10c"
"3165","Tbc1d12"
"3166","Tbc1d14"
"3167","Tbc1d16"
"3168","Tbc1d17"
"3169","Tbc1d2"
"3170","Tbc1d22a"
"3171","Tbc1d24"
"3172","Tbc1d25"
"3173","Tbc1d2b"
"3174","Tbc1d30"
"3175","Tbc1d31"
"3176","Tbc1d4"
"3177","Tbc1d5"
"3178","Tbc1d8"
"3179","Tbccd1"
"3180","Tbl2"
"3181","Tbx6"
"3182","Tcaf1"
"3183","Tcea2"
"3184","Tceal1"
"3185","Tcf19"
"3186","Tcf3"
"3187","Tcp11l2"
"3188","Tctn3"
"3189","Tdp1"
"3190","Tdp2"
"3191","Tead3"
"3192","Tecpr1"
"3193","Tecr"
"3194","Tedc1"
"3195","Tedc2"
"3196","Tef"
"3197","Telo2"
"3198","Terf1"
"3199","Terf2"
"3200","Tesk2"
"3201","Tesmin"
"3202","Tet3"
"3203","Tex2"
"3204","Tex261"
"3205","Tex30"
"3206","Tfap4"
"3207","Tfb2m"
"3208","Tfdp1"
"3209","Tfdp2"
"3210","Tfeb"
"3211","Tgfbr1"
"3212","Tgfbr2"
"3213","Tgfbr3"
"3214","Tgfbrap1"
"3215","Tgm4"
"3216","Thada"
"3217","Thap11"
"3218","Thap12"
"3219","Thap6"
"3220","Thap8"
"3221","Thbd"
"3222","Them6"
"3223","Thop1"
"3224","Thra"
"3225","Thsd1"
"3226","Thtpa"
"3227","Thumpd2"
"3228","Ticrr"
"3229","Tie1"
"3230","Tigd5"
"3231","Timm17b"
"3232","Timm21"
"3233","Timm50"
"3234","Timm8a1"
"3235","Timp2"
"3236","Tinagl1"
"3237","Tipin"
"3238","Tjp3"
"3239","Tk1"
"3240","Tk2"
"3241","Tkfc"
"3242","Tkt"
"3243","Tlcd1"
"3244","Tlcd2"
"3245","Tle1"
"3246","Tle2"
"3247","Tle5"
"3248","Tle6"
"3249","Tlk1"
"3250","Tlr12"
"3251","Tlr13"
"3252","Tlr4"
"3253","Tlr5"
"3254","Tm6sf1"
"3255","Tm7sf2"
"3256","Tm7sf3"
"3257","Tm9sf1"
"3258","Tmc6"
"3259","Tmc8"
"3260","Tmcc1"
"3261","Tmcc2"
"3262","Tmco1"
"3263","Tmco6"
"3264","Tmem102"
"3265","Tmem104"
"3266","Tmem106b"
"3267","Tmem106c"
"3268","Tmem107"
"3269","Tmem109"
"3270","Tmem121b"
"3271","Tmem129"
"3272","Tmem131l"
"3273","Tmem135"
"3274","Tmem141"
"3275","Tmem143"
"3276","Tmem144"
"3277","Tmem147"
"3278","Tmem147os"
"3279","Tmem14a"
"3280","Tmem14c"
"3281","Tmem150a"
"3282","Tmem150b"
"3283","Tmem154"
"3284","Tmem156"
"3285","Tmem158"
"3286","Tmem176b"
"3287","Tmem18"
"3288","Tmem181a"
"3289","Tmem181b-ps"
"3290","Tmem181c-ps"
"3291","Tmem184c"
"3292","Tmem186"
"3293","Tmem19"
"3294","Tmem191c"
"3295","Tmem201"
"3296","Tmem203"
"3297","Tmem205"
"3298","Tmem216"
"3299","Tmem218"
"3300","Tmem223"
"3301","Tmem231"
"3302","Tmem238"
"3303","Tmem240"
"3304","Tmem241"
"3305","Tmem242"
"3306","Tmem245"
"3307","Tmem246"
"3308","Tmem25"
"3309","Tmem250-ps"
"3310","Tmem251"
"3311","Tmem253"
"3312","Tmem254a"
"3313","Tmem254b"
"3314","Tmem254c"
"3315","Tmem255b"
"3316","Tmem256"
"3317","Tmem259"
"3318","Tmem260"
"3319","Tmem267"
"3320","Tmem273"
"3321","Tmem37"
"3322","Tmem38a"
"3323","Tmem41a"
"3324","Tmem41b"
"3325","Tmem51"
"3326","Tmem60"
"3327","Tmem64"
"3328","Tmem65"
"3329","Tmem71"
"3330","Tmem72"
"3331","Tmem74"
"3332","Tmem79"
"3333","Tmem8"
"3334","Tmem82"
"3335","Tmem86a"
"3336","Tmem8b"
"3337","Tmem9"
"3338","Tmem94"
"3339","Tmem97"
"3340","Tmem98"
"3341","Tmlhe"
"3342","Tmpo"
"3343","Tmppe"
"3344","Tmsb15l"
"3345","Tmtc4"
"3346","Tmx2"
"3347","Tmx4"
"3348","Tnfaip8l1"
"3349","Tnfrsf21"
"3350","Tnfrsf22"
"3351","Tnfsf12"
"3352","Tnfsf13os"
"3353","Tnfsf18"
"3354","Tnfsfm13"
"3355","Tnk2"
"3356","Tnni2"
"3357","Tnnt1"
"3358","Tnnt3"
"3359","Tnrc6c"
"3360","Tns1"
"3361","Tns2"
"3362","Tns4"
"3363","Tob1"
"3364","Tob2"
"3365","Tom1"
"3366","Tomm20"
"3367","Tomm40l"
"3368","Tonsl"
"3369","Top2a"
"3370","Top2b"
"3371","Topbp1"
"3372","Tor4a"
"3373","Tox2"
"3374","Tpbgl"
"3375","Tpcn1"
"3376","Tpgs1"
"3377","Tpk1"
"3378","Tpmt"
"3379","Tpp1"
"3380","Tpra1"
"3381","Tprkb"
"3382","Tprn"
"3383","Tpx2"
"3384","Traf3ip3"
"3385","Traf4"
"3386","Traf7"
"3387","Traip"
"3388","Trappc1"
"3389","Trappc6a"
"3390","Trav14d-3-dv8"
"3391","Trem2"
"3392","Treml1"
"3393","Trerf1"
"3394","Trf"
"3395","Trib2"
"3396","Trim16"
"3397","Trim2"
"3398","Trim24"
"3399","Trim27"
"3400","Trim28"
"3401","Trim32"
"3402","Trim37"
"3403","Trim47"
"3404","Trim59"
"3405","Trim62"
"3406","Trim65"
"3407","Trim68"
"3408","Trim7"
"3409","Trim8"
"3410","Trip13"
"3411","Triqk"
"3412","Trmt1"
"3413","Trmt2a"
"3414","Trmt2b"
"3415","Trnp1"
"3416","Troap"
"3417","Trp53"
"3418","Trp53i13"
"3419","Trp53inp1"
"3420","Trpm7"
"3421","Trpt1"
"3422","Trpv4"
"3423","Trub1"
"3424","Tsc1"
"3425","Tsc22d1"
"3426","Tsc22d3"
"3427","Tsen15"
"3428","Tsen2"
"3429","Tsfm"
"3430","Tspan14"
"3431","Tspan17"
"3432","Tspan2"
"3433","Tspan32"
"3434","Tspan4"
"3435","Tspan5"
"3436","Tspan9"
"3437","Tspoap1"
"3438","Tspyl2"
"3439","Tspyl3"
"3440","Tspyl4"
"3441","Tsr1"
"3442","Tssc4"
"3443","Tssk6"
"3444","Tst"
"3445","Ttc21b"
"3446","Ttc28"
"3447","Ttc3"
"3448","Ttc30a1"
"3449","Ttc30a2"
"3450","Ttc30b"
"3451","Ttc38"
"3452","Ttc39a"
"3453","Ttc39aos1"
"3454","Ttc5"
"3455","Ttc7"
"3456","Ttc7b"
"3457","Ttf2"
"3458","Ttk"
"3459","Ttl"
"3460","Ttll1"
"3461","Ttll12"
"3462","Ttll3"
"3463","Ttll4"
"3464","Ttll5"
"3465","Ttpa"
"3466","Ttyh2"
"3467","Ttyh3"
"3468","Tuba1a"
"3469","Tuba1b"
"3470","Tuba1c"
"3471","Tuba4a"
"3472","Tubb2a"
"3473","Tubb2b"
"3474","Tubb4b"
"3475","Tubb4b-ps1"
"3476","Tubb5"
"3477","Tube1"
"3478","Tubg1"
"3479","Tubgcp2"
"3480","Tubgcp5"
"3481","Tubgcp6"
"3482","Tuft1"
"3483","Tusc1"
"3484","Tvp23a"
"3485","Twnk"
"3486","Txndc15"
"3487","Txndc16"
"3488","Txnip"
"3489","Txnrd2"
"3490","Txnrd3"
"3491","Tyms"
"3492","Tysnd1"
"3493","Tyw3"
"3494","Uap1l1"
"3495","Ubald1"
"3496","Ubald2"
"3497","Ubap2"
"3498","Ube2c"
"3499","Ube2cbp"
"3500","Ube2t"
"3501","Ube4bos3"
"3502","Ubl4a"
"3503","Ubn1"
"3504","Ubqln2"
"3505","Ubqln4"
"3506","Ubr7"
"3507","Uchl3"
"3508","Uck2"
"3509","Ucp2"
"3510","Uevld"
"3511","Uggt1"
"3512","Uggt2"
"3513","Ugt1a7c"
"3514","Ugt1a8"
"3515","Uhrf1"
"3516","Uhrf1bp1"
"3517","Ulbp1"
"3518","Ulk1"
"3519","Ulk2"
"3520","Umps"
"3521","Unc119"
"3522","Unc13a"
"3523","Unc5a"
"3524","Ung"
"3525","Uprt"
"3526","Uqcc3"
"3527","Uqcr11"
"3528","Urb1"
"3529","Urb2"
"3530","Uri1"
"3531","Urod"
"3532","Usf2"
"3533","Usf2-ps1"
"3534","Usp1"
"3535","Usp10"
"3536","Usp11"
"3537","Usp2"
"3538","Usp20"
"3539","Usp28"
"3540","Usp30"
"3541","Usp36"
"3542","Usp48"
"3543","Usp49"
"3544","Utp14b"
"3545","Utp25"
"3546","Vac14"
"3547","Vamp1"
"3548","Vamp5"
"3549","Vangl2"
"3550","Vars"
"3551","Vars2"
"3552","Vash2"
"3553","Vat1"
"3554","Vav2"
"3555","Vav3"
"3556","Vcl"
"3557","Vegfb"
"3558","Vegfd"
"3559","Vgll4"
"3560","Vipr1"
"3561","Vipr2"
"3562","Vis1"
"3563","Vkorc1"
"3564","Vkorc1l1"
"3565","Vmac"
"3566","Vps13a"
"3567","Vps13b"
"3568","Vps13c"
"3569","Vps18"
"3570","Vps26b"
"3571","Vps26c"
"3572","Vps37d"
"3573","Vsig10"
"3574","Vsig10l"
"3575","Vsig4"
"3576","Vsir"
"3577","Vwa7"
"3578","Wasf1"
"3579","Washc1"
"3580","Washc2"
"3581","Wbp1"
"3582","Wdfy4"
"3583","Wdhd1"
"3584","Wdr11"
"3585","Wdr12"
"3586","Wdr18"
"3587","Wdr26"
"3588","Wdr34"
"3589","Wdr35"
"3590","Wdr4"
"3591","Wdr41"
"3592","Wdr45"
"3593","Wdr5"
"3594","Wdr6"
"3595","Wdr60"
"3596","Wdr62"
"3597","Wdr7"
"3598","Wdr76"
"3599","Wdr81"
"3600","Wdr90"
"3601","Wdr91"
"3602","Wdsub1"
"3603","Wdtc1"
"3604","Wee1"
"3605","Wfikkn1"
"3606","Wipf1"
"3607","Wipi1"
"3608","Wls"
"3609","Wnt5b"
"3610","Wtip"
"3611","Wwp1"
"3612","Xk"
"3613","Xkr5"
"3614","Xkrx"
"3615","Xndc1"
"3616","Xpc"
"3617","Xpo7"
"3618","Xpr1"
"3619","Xrcc1"
"3620","Xrcc2"
"3621","Xrcc3"
"3622","Xrcc5"
"3623","Xrcc6"
"3624","Xxylt1"
"3625","Xylb"
"3626","Yaf2"
"3627","Ydjc"
"3628","Yeats2"
"3629","Ypel1"
"3630","Ypel2"
"3631","Ypel3"
"3632","Ythdc2"
"3633","Zan"
"3634","Zbed3"
"3635","Zbtb1"
"3636","Zbtb10"
"3637","Zbtb11os1"
"3638","Zbtb14"
"3639","Zbtb16"
"3640","Zbtb22"
"3641","Zbtb25"
"3642","Zbtb34"
"3643","Zbtb38"
"3644","Zbtb42"
"3645","Zbtb44"
"3646","Zbtb45"
"3647","Zbtb48"
"3648","Zbtb8a"
"3649","Zc2hc1c"
"3650","Zc3h8"
"3651","Zc3hav1l"
"3652","Zc4h2"
"3653","Zcchc14"
"3654","Zcchc24"
"3655","Zcchc8"
"3656","Zdhhc1"
"3657","Zdhhc14"
"3658","Zdhhc7"
"3659","Zdhhc8"
"3660","Zdhhc9"
"3661","Zer1"
"3662","Zfand1"
"3663","Zfand2a"
"3664","Zfand4"
"3665","Zfhx3"
"3666","Zfp101"
"3667","Zfp114"
"3668","Zfp12"
"3669","Zfp13"
"3670","Zfp141"
"3671","Zfp157"
"3672","Zfp184"
"3673","Zfp2"
"3674","Zfp202"
"3675","Zfp219"
"3676","Zfp239"
"3677","Zfp248"
"3678","Zfp251"
"3679","Zfp266"
"3680","Zfp273"
"3681","Zfp28"
"3682","Zfp280b"
"3683","Zfp280c"
"3684","Zfp282"
"3685","Zfp286"
"3686","Zfp296"
"3687","Zfp30"
"3688","Zfp300"
"3689","Zfp316"
"3690","Zfp318"
"3691","Zfp335os"
"3692","Zfp354c"
"3693","Zfp358"
"3694","Zfp362"
"3695","Zfp367"
"3696","Zfp369"
"3697","Zfp36l1"
"3698","Zfp383"
"3699","Zfp385a"
"3700","Zfp385c"
"3701","Zfp395"
"3702","Zfp398"
"3703","Zfp408"
"3704","Zfp41"
"3705","Zfp414"
"3706","Zfp422"
"3707","Zfp449"
"3708","Zfp467"
"3709","Zfp472"
"3710","Zfp473"
"3711","Zfp511"
"3712","Zfp512"
"3713","Zfp512b"
"3714","Zfp518b"
"3715","Zfp523"
"3716","Zfp526"
"3717","Zfp553"
"3718","Zfp566"
"3719","Zfp575"
"3720","Zfp579"
"3721","Zfp580"
"3722","Zfp606"
"3723","Zfp61"
"3724","Zfp619"
"3725","Zfp628"
"3726","Zfp629"
"3727","Zfp64"
"3728","Zfp647"
"3729","Zfp651"
"3730","Zfp652"
"3731","Zfp661"
"3732","Zfp667"
"3733","Zfp668"
"3734","Zfp69"
"3735","Zfp692"
"3736","Zfp7"
"3737","Zfp703"
"3738","Zfp704"
"3739","Zfp706"
"3740","Zfp707"
"3741","Zfp709"
"3742","Zfp72"
"3743","Zfp740"
"3744","Zfp760"
"3745","Zfp763"
"3746","Zfp764"
"3747","Zfp770"
"3748","Zfp771"
"3749","Zfp772"
"3750","Zfp773"
"3751","Zfp783"
"3752","Zfp787"
"3753","Zfp791"
"3754","Zfp808"
"3755","Zfp810"
"3756","Zfp82"
"3757","Zfp865"
"3758","Zfp866"
"3759","Zfp882"
"3760","Zfp934"
"3761","Zfp939"
"3762","Zfp940"
"3763","Zfp941"
"3764","Zfp948"
"3765","Zfp951"
"3766","Zfp953"
"3767","Zfp955b"
"3768","Zfp956"
"3769","Zfp961"
"3770","Zfp970"
"3771","Zfp971"
"3772","Zfp972"
"3773","Zfp981"
"3774","Zfpm1"
"3775","Zfpm2"
"3776","Zfyve21"
"3777","Zfyve28"
"3778","Zfyve9"
"3779","Zgrf1"
"3780","Zhx3"
"3781","Zik1"
"3782","Zkscan14"
"3783","Zkscan17"
"3784","Zkscan4"
"3785","Zmat3"
"3786","Zmiz1"
"3787","Zmiz2"
"3788","Zmym1"
"3789","Zmym3"
"3790","Zmynd19"
"3791","Zmynd8"
"3792","Znrf2"
"3793","Zpbp"
"3794","Zw10"
"3795","Zwilch"
