"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1700024I08Rik",3.27757675407962,-0.0586695176188238,3.39082501552407,-0.0173024315174684,0.986195345824037,0.999991675331316
"1700025A08Rik",13.1334709703421,0.463797357251516,0.924533939878436,0.501655306794361,0.615910007932616,0.999991675331316
"1700025G04Rik",1761.38573114917,0.0711279033781883,0.272510652068491,0.261009626002845,0.794085084020531,0.999991675331316
"1700025N21Rik",0.753738241939564,-0.877421014049987,3.6383117850362,-0.241161578746132,0.809429887871075,NA
"1700025N23Rik",15.5739643238944,-0.421589989462787,0.774967189671215,-0.544010114340001,0.58643451275974,0.999991675331316
"1700026F02Rik",4.34234825082312,-1.28731855880961,1.33317338589097,-0.965604753615217,0.334241995760332,0.999991675331316
"1700026J14Rik",0.220621073963574,0.0601450903979145,5.88952247760818,0.010212218499307,0.991851970153637,NA
"1700026N04Rik",0.565227554169899,-0.695105981594054,5.75533001799438,-0.12077604228094,0.903868426661972,NA
"1700027A07Rik",2.11616370693401,0.0603026582454238,3.40447074648611,0.0177127849630268,0.98586798132278,NA
"1700028E10Rik",16.2742644168597,0.341148232922553,0.703599764461775,0.48486120967297,0.627774799978785,0.999991675331316
"1700028I16Rik",3.07055863827948,0.800005690811053,2.06203079054154,0.387969808443525,0.698038376418363,0.999991675331316
"1700028J19Rik",35.1708728066974,0.327971440891805,0.538729457514943,0.608786908376376,0.542665692272193,0.999991675331316
"1700028K03Rik",10.3325017526439,-0.728832355291293,1.26045369518029,-0.578230170674413,0.563108731853844,0.999991675331316
"1700028N14Rik",3.2593393681993,0.344097091848075,1.98542367121363,0.173311669865273,0.862406451272571,0.999991675331316
"1700029H14Rik",0.473980768826386,0.0604849340508648,5.88952247799261,0.0102699215898876,0.991805932162843,NA
"1700029I15Rik",16.1971526135411,1.49935318817237,0.807611451161553,1.85652789595283,0.0633783506317113,0.707939648097578
"1700029J07Rik",1.39491891286624,3.10678010988938,5.38964620694401,0.576434888413753,0.564321268286398,NA
"1700029M20Rik",0.184541602866568,0.0604526457088994,5.88952247804566,0.0102644392536489,0.991810306203734,NA
"1700029N11Rik",0.44364558667533,-2.27166943206336,5.83517357651546,-0.389306230958756,0.697049627537695,NA
"1700030C10Rik",11.9140230476419,0.383252540773796,0.813246238752195,0.471262604745446,0.637453216624833,0.999991675331316
"1700030J22Rik",170.683507859977,0.475072959642305,0.306430455316438,1.5503451155066,0.121058704222805,0.877426606784658
"1700030K09Rik",294.486790261274,-0.1187155238889,0.172788850797629,-0.687055463016769,0.492047778318128,0.999991675331316
"1700030N03Rik",3001.04907732843,0.464778938851291,0.507272531822504,0.916231236060538,0.359545625589173,0.999991675331316
"1700034H15Rik",6.99940856903866,2.53486830387583,1.73343968633903,1.46233429628544,0.143649624648221,0.912735675949183
"1700034I23Rik",2.30267855423136,-0.901460476005124,2.02967338786888,-0.444140658981414,0.656940891996179,NA
"1700034P13Rik",11.5739507334582,-1.07050042878916,0.662213334942974,-1.61654918785551,0.105975627658804,0.844593024619883
"1700037C18Rik",177.332530181367,0.213842188139018,0.230862230622598,0.926276193218438,0.354302464691791,0.999991675331316
"1700037H04Rik",2524.40676688425,-0.00934295540159198,0.166703558617854,-0.0560453266808148,0.955305698412831,0.999991675331316
"1700040D17Rik",1.44304876193029,-3.16656221386588,4.29687289655167,-0.736945748711141,0.461155341556467,NA
"1700040L08Rik",0.643171619805092,-1.70098152253226,3.64628406547184,-0.466497259124583,0.640859609016486,NA
"1700041G16Rik",19.9770230615898,0.219373435027335,0.674669847452507,0.325156720513996,0.745062462413442,0.999991675331316
"1700042O10Rik",1.33646205002521,-1.18683277984928,5.08336748311812,-0.233473732479651,0.815393564431876,NA
"1700047K16Rik",1.74710998347107,0.0602973064616154,3.97295131149239,0.0151769558029055,0.987891006150907,NA
"1700047M11Rik",4.5809729681224,0.57202179207021,2.05150885269036,0.278829794626554,0.780375448073094,0.999991675331316
"1700048M11Rik",3.22400602642211,-4.06823523903429,2.07078052513822,-1.9645902545673,0.049461680820264,0.634005843900487
"1700051K13Rik",2.92797553244658,-1.0547078026229,1.3787934991044,-0.764949793647844,0.444301441587745,0.999991675331316
"1700051O22Rik",1.42353061744871,0.624840046010684,1.23080425123656,0.507668092129941,0.611686128931071,NA
"1700052K11Rik",228.718683900426,-0.082491815828647,0.156639229207198,-0.526635736438214,0.598446570335863,0.999991675331316
"1700055D18Rik",84.9706268213804,0.0699154328228858,0.501876627657015,0.139308007127733,0.889206762807175,0.999991675331316
"1700056E22Rik",17.7895797228241,-0.0984524117445935,0.920241238990472,-0.106985437701747,0.914800532474538,0.999991675331316
"1700058P15Rik",97.4112417275277,0.0531788915075136,0.288451502349233,0.184359904782639,0.8537311219805,0.999991675331316
"1700060J05Rik",17.4621124128217,0.140674678621904,0.447174412933733,0.314585706500945,0.753076233114018,0.999991675331316
"1700061A03Rik",0.447417254376046,-1.68905536703324,5.86705795366394,-0.287887963673247,0.773432500660709,NA
"1700063J08Rik",1.71304098777245,1.02210534445653,2.08796627795451,0.489521959836362,0.624472211490454,NA
"1700064H15Rik",0.446078585103157,0.0604807965785657,5.88952247799765,0.010269219075827,0.991806492658408,NA
"1700064M15Rik",0.540924292038882,-4.22677392193954,5.78728181830022,-0.730355640980515,0.465172825559198,NA
"1700065D16Rik",10.1652762881952,0.645424177581525,0.837948272378882,0.770243461149704,0.441155487622509,0.999991675331316
"1700066B19Rik",4.07674184790628,0.890633665856673,1.84368143546307,0.483073511901462,0.629043540855605,0.999991675331316
"1700066M21Rik",457.320324919717,-0.0145396988695673,0.159433079481694,-0.0911962493406944,0.927336655128951,0.999991675331316
"1700067G17Rik",0.284593953317963,-2.27150967231814,5.83517825621869,-0.389278540016724,0.697070109399897,NA
"1700067K01Rik",13.6088728822957,-0.234695710488235,0.725061118101962,-0.323690933948593,0.746172035306798,0.999991675331316
"1700069B07Rik",9.78613961153294,0.02249962936862,1.05433794213548,0.0213400547105879,0.982974392067323,0.999991675331316
"1700071K01Rik",0.309207596526126,-1.85977927322884,5.8563656325015,-0.31756543049626,0.750814600135863,NA
"1700071M16Rik",187.468657205143,-4.17699141142012,0.418085412001794,-9.99076095819913,1.67292501082752e-23,9.26370275281379e-21
"1700081N11Rik",0.893620396805151,-1.85920639991866,5.40753967323351,-0.343817431265728,0.73098359027387,NA
"1700084C06Rik",2.93857641525057,-0.246905096723173,1.31795800582587,-0.187339122818602,0.851394750371613,0.999991675331316
"1700084E18Rik",14.8059218552959,-0.406446296852678,0.627776364285608,-0.647438036816189,0.517348485075543,0.999991675331316
"1700084F23Rik",19.8189706482915,0.300980137051887,0.357633564888173,0.841588057166835,0.400018576520058,0.999991675331316
"1700084J12Rik",1.58848007950679,2.54615713833518,2.46794507976421,1.03169116655483,0.302216816848921,NA
"1700086L19Rik",0.370719728736049,-3.68335477918224,5.79492175076899,-0.635617690384423,0.525025636286232,NA
"1700086O06Rik",34.8098681769616,0.116395600605754,0.45578239843309,0.255375374314375,0.798433188815551,0.999991675331316
"1700086P04Rik",5.04746203442605,-1.31064241551613,1.76539339233351,-0.742408134757838,0.457840092355886,0.999991675331316
"1700087I21Rik",6.63843281197568,0.0603095162067752,2.24948521647973,0.0268103634400207,0.978610987360371,0.999991675331316
"1700088E04Rik",21.0682567899694,-0.21010969936842,0.574068339189135,-0.366001197113915,0.714364182292379,0.999991675331316
"1700092C17Rik",19.1280384675203,0.103356535672956,0.6527073993422,0.158350488713808,0.874180625725661,0.999991675331316
"1700092M07Rik",4.6096995398283,-0.175037890265906,1.14557892351183,-0.152794265566024,0.878560520050639,0.999991675331316
"1700093J21Rik",0.58229622016778,0.0603356451091743,5.88952247835914,0.0102445733641183,0.99182615605691,NA
"1700093K21Rik",0.521064590451799,2.57989873803848,5.82736029047973,0.442721680046678,0.657967059027265,NA
"1700094D03Rik",1.30859784522926,-0.824866099306634,1.98106740793084,-0.416374574638115,0.677135930406721,NA
"1700094J05Rik",0.32455112136877,1.79431193739738,4.73529372675996,0.378923049114655,0.704745007597057,NA
"1700095J03Rik",0.239085455086868,0.0603356445194915,5.88952247835914,0.0102445732639943,0.991826156136793,NA
"1700096K18Rik",110.975911829897,-0.537004142059901,0.388813229590792,-1.38113649740024,0.167236995510769,0.948755724495699
"1700097M23Rik",0.235079064025071,2.3717726705381,5.8361301798791,0.406394750877067,0.684452575924793,NA
"1700097N02Rik",1.73419494763039,2.35715124894082,1.71103770604094,1.37761502310483,0.16832218010519,NA
"1700099I09Rik",18.317737364128,0.175260363718585,0.473194892670551,0.370376701932421,0.711101830621501,0.999991675331316
"1700101I11Rik",13.0051894668238,0.869167517997733,0.995862864640725,0.872778320046405,0.382783918715858,0.999991675331316
"1700102H20Rik",2.90621634906009,0.595135501554763,2.06419062331501,0.28831421615461,0.773106226056377,0.999991675331316
"1700102P08Rik",14.7788651778291,0.389453926013222,0.675734019991735,0.57634204360169,0.564384009981927,0.999991675331316
"1700105P06Rik",9.1929668690811,-0.35399641780331,0.701118014717127,-0.504902755845081,0.613627138423615,0.999991675331316
"1700108F19Rik",0.259153761850554,1.0219515626313,5.88952247776763,0.173520275453412,0.862242492103656,NA
"1700109G14Rik",19.108232280721,-0.512203403773288,0.540136678363538,-0.948284803255947,0.342984485153331,0.999991675331316
"1700109H08Rik",52.1525578476341,-0.51932063966185,0.36651929149784,-1.4168985145081,0.15651260089916,0.934617601229966
"1700109K24Rik",0.459013354381598,-2.27158393459991,5.83517534202873,-0.389291461087465,0.69706055218256,NA
"1700110C19Rik",0.968032184016589,0.0602602266634632,5.88952247714993,0.0102317678380989,0.991836372852937,NA
"1700110K17Rik",7.26634781746235,0.196097497526208,1.58015268233784,0.124100347844919,0.901235822749026,0.999991675331316
"1700112H15Rik",1.40500777576815,0.060446571119819,5.88952247806002,0.0102634078306005,0.991811129116912,NA
"1700112J16Rik",1.27065391687852,-2.42857965654613,4.57650664475345,-0.530662325013834,0.595652798006589,NA
"1700113A16Rik",33.7278773539152,-0.923763729862975,0.413357388753044,-2.23478218848258,0.0254316517495267,0.460645647250071
"1700120B22Rik",0.404482543390465,-0.901411014720904,5.88952247835913,-0.15305332784332,0.878356221116127,NA
"1700120C14Rik",10.7415114607577,-0.299990751204691,0.762286200764985,-0.39354083925911,0.69392006679936,0.999991675331316
"1700120G11Rik",503.598338533265,-1.12849896619379,0.268614507406995,-4.20118398327582,2.65522693117873e-05,0.00232854991643325
"1700122E12Rik",2.6311871238344,-2.11558978211341,2.32523114770322,-0.909840634210975,0.362906561583584,0.999991675331316
"1700123M08Rik",11.1044364560648,-0.285445542381643,0.780785551631792,-0.365587633870888,0.714672804010088,0.999991675331316
"1700123O20Rik",2105.11428247139,0.0687269823173138,0.118655677698974,0.579213600647683,0.562445054881399,0.999991675331316
"1700124L16Rik",1.95799091887516,-2.29126025286371,2.72638512653241,-0.840402271332033,0.400682876073583,NA
"1700126G02Rik",10.9607087725389,-0.96739146836949,0.720797959281349,-1.34211183024713,0.179559738613894,0.960013046641624
"1700128A07Rik",31.1131612242939,0.0298831256717346,0.519599576342098,0.0575118360990732,0.954137477871674,0.999991675331316
"1810006J02Rik",1.43217734245217,-0.531714079148242,5.05370600607299,-0.105212704994965,0.916207029549865,NA
"1810008I18Rik",0.187635981991307,0.0601572319266784,5.88952247764422,0.0102142800464769,0.991850325362765,NA
"1810009A15Rik",423.771587778387,0.593781112291714,0.377060718691309,1.57476258559256,0.115311255517923,0.863731486675429
"1810010H24Rik",9.04779757588893,1.07584916430121,1.34849226608959,0.797816340038044,0.424977077579351,0.999991675331316
"1810012K08Rik",17.9155538961922,-0.527408149588109,0.851658301943221,-0.619272011303978,0.535737179479823,0.999991675331316
"1810013L24Rik",4958.96739277108,0.137630116114017,0.130356448281219,1.05579829712072,0.291060376398391,0.999991675331316
"1810014B01Rik",136.47370994124,-0.44331243699579,0.512022099168398,-0.865807233156142,0.38659588193812,0.999991675331316
"1810014P07Rik",0.398729551494722,0.0602072019730392,5.88952247787253,0.0102227646127921,0.991843556011728,NA
"1810019D21Rik",1.34462735648772,0.0602534886608409,3.61859349200864,0.0166510797064953,0.986714974481935,NA
"1810019N24Rik",16.9623823193957,-0.467160893904226,1.38445664591137,-0.337432663770197,0.735790764867865,0.999991675331316
"1810020O05Rik",0.440190645276681,-2.27150966207597,5.83517825689151,-0.389278538216593,0.697070110731388,NA
"1810021B22Rik",34.7027735609367,0.325802255592914,0.722659758918027,0.450837688929447,0.652106535587202,0.999991675331316
"1810024B03Rik",68.1014654367506,-0.217396420021158,0.347850822956566,-0.624970262175583,0.531990575865304,0.999991675331316
"1810026B05Rik",259.524838293478,0.235472445517509,0.299390618267372,0.786505759199239,0.431571246374679,0.999991675331316
"1810030O07Rik",2804.20395235283,0.0555063376688306,0.0912693277021635,0.608159817391915,0.543081482287221,0.999991675331316
"1810034E14Rik",161.700838758647,0.16267956045232,0.327386252769692,0.496904066911939,0.619256703463228,0.999991675331316
"1810037I17Rik",2524.07606452426,-0.429276617978373,0.148927325080524,-2.8824570490759,0.00394586926400269,0.139466383158363
"1810041H14Rik",1.44829410158886,-2.42566690877446,3.36271999477674,-0.721340733853014,0.470699900900261,NA
"1810044D09Rik",25.4373930602547,-0.380861777010551,0.864241329787322,-0.440689149990403,0.659438052526231,0.999991675331316
"1810055G02Rik",760.765233841719,-0.2137049257316,0.309530872807219,-0.690415543346137,0.489932904850244,0.999991675331316
"1810058I24Rik",4176.33336734744,-0.177793705010642,0.221777632193676,-0.801675548846046,0.422740663274953,0.999991675331316
